ID,Name,Age,Number1,Number2
4858,Name4857,64,311724,9
4859,Name4858,70,850114,3
4860,Name4859,51,185243,9
4861,Name4860,45,187218,1
4862,Name4861,39,778363,7
4863,Name4862,94,748284,9
4864,Name4863,94,295375,10
4865,Name4864,8,756118,4
4866,Name4865,7,118919,9
4867,Name4866,9,195940,5
4868,Name4867,79,918106,6
4869,Name4868,59,97527,7
4870,Name4869,94,677620,1
4871,Name4870,79,141021,9
4872,Name4871,12,517973,7
4873,Name4872,18,848198,2
4874,Name4873,53,717943,2
4875,Name4874,66,169003,10
4876,Name4875,27,241392,7
4877,Name4876,76,186225,5
4878,Name4877,52,599502,6
4879,Name4878,94,543380,10
4880,Name4879,96,164291,10
4881,Name4880,19,648583,2
4882,Name4881,47,608130,3
4883,Name4882,60,138920,10
4884,Name4883,68,979805,10
4885,Name4884,59,423839,6
4886,Name4885,6,346842,1
4887,Name4886,98,537246,2
4888,Name4887,95,799008,9
4889,Name4888,18,622099,9
4890,Name4889,93,849351,4
4891,Name4890,28,779770,4
4892,Name4891,46,868829,2
4893,Name4892,78,596449,6
4894,Name4893,69,843466,5
4895,Name4894,91,647290,7
4896,Name4895,4,242630,6
4897,Name4896,9,558920,7
4898,Name4897,50,947703,10
4899,Name4898,26,832036,4
4900,Name4899,97,520659,3
4901,Name4900,23,97342,7
4902,Name4901,56,300309,2
4903,Name4902,11,994726,8
4904,Name4903,28,374574,6
4905,Name4904,24,796563,4
4906,Name4905,96,848034,5
4907,Name4906,42,280735,6
4908,Name4907,74,989066,3
4909,Name4908,28,393090,6
4910,Name4909,66,707287,4
4911,Name4910,21,904002,2
4912,Name4911,85,733711,2
4913,Name4912,28,93520,1
4914,Name4913,29,629069,10
4915,Name4914,94,760753,2
4916,Name4915,47,784612,8
4917,Name4916,68,743717,10
4918,Name4917,77,359035,5
4919,Name4918,32,831894,5
4920,Name4919,57,281693,1
4921,Name4920,78,713023,7
4922,Name4921,37,400133,10
4923,Name4922,19,854984,10
4924,Name4923,13,50906,8
4925,Name4924,28,736011,10
4926,Name4925,78,964221,2
4927,Name4926,39,692667,7
4928,Name4927,55,188301,8
4929,Name4928,71,430134,3
4930,Name4929,26,36934,2
4931,Name4930,5,252570,7
4932,Name4931,40,943800,3
4933,Name4932,4,133313,1
4934,Name4933,89,24026,2
4935,Name4934,50,82520,5
4936,Name4935,69,524420,7
4937,Name4936,87,439628,6
4938,Name4937,81,478284,9
4939,Name4938,54,235575,4
4940,Name4939,65,513661,10
4941,Name4940,18,327269,1
4942,Name4941,29,9034,8
4943,Name4942,95,623083,3
4944,Name4943,11,533115,3
4945,Name4944,60,103422,9
4946,Name4945,9,602859,10
4947,Name4946,37,395756,8
4948,Name4947,46,545823,2
4949,Name4948,70,146501,9
4950,Name4949,66,131025,10
4951,Name4950,40,7402,7
4952,Name4951,97,229694,5
4953,Name4952,97,628518,10
4954,Name4953,87,150984,6
4955,Name4954,4,193337,1
4956,Name4955,74,521188,7
4957,Name4956,45,372522,4
4958,Name4957,90,402743,8
4959,Name4958,81,748814,3
4960,Name4959,79,15465,4
4961,Name4960,57,486588,4
4962,Name4961,10,215264,1
4963,Name4962,71,947887,1
4964,Name4963,9,971920,7
4965,Name4964,35,79920,3
4966,Name4965,87,766625,5
4967,Name4966,20,641712,9
4968,Name4967,63,103623,5
4969,Name4968,81,457606,8
4970,Name4969,6,536428,8
4971,Name4970,73,855385,3
4972,Name4971,22,75600,7
4973,Name4972,94,84257,2
4974,Name4973,17,548857,2
4975,Name4974,39,655781,8
4976,Name4975,6,480039,9
4977,Name4976,55,880370,3
4978,Name4977,15,711725,3
4979,Name4978,23,296356,10
4980,Name4979,88,504598,10
4981,Name4980,95,357171,9
4982,Name4981,16,192572,1
4983,Name4982,97,418458,5
4984,Name4983,89,196823,7
4985,Name4984,6,457527,2
4986,Name4985,5,602669,2
4987,Name4986,74,741641,1
4988,Name4987,10,593396,4
4989,Name4988,84,609096,8
4990,Name4989,40,679620,10
4991,Name4990,20,646916,1
4992,Name4991,82,195736,9
4993,Name4992,70,140363,10
4994,Name4993,22,687408,2
4995,Name4994,98,26442,6
4996,Name4995,59,13827,5
4997,Name4996,74,263577,9
4998,Name4997,21,763973,3
4999,Name4998,87,876327,9
5000,Name4999,63,887615,10
5001,Name5000,42,860433,6
5002,Name5001,70,477737,9
5003,Name5002,57,451180,9
5004,Name5003,88,191544,10
5005,Name5004,88,419947,1
5006,Name5005,67,74159,3
5007,Name5006,44,483934,7
5008,Name5007,75,765175,8
5009,Name5008,46,242389,1
5010,Name5009,86,222146,3
5011,Name5010,79,544730,5
5012,Name5011,2,743471,7
5013,Name5012,78,186879,3
5014,Name5013,57,584622,2
5015,Name5014,7,809592,7
5016,Name5015,44,488140,6
5017,Name5016,88,987252,10
5018,Name5017,60,203614,1
5019,Name5018,27,173728,7
5020,Name5019,35,790039,2
5021,Name5020,55,356664,10
5022,Name5021,68,861020,1
5023,Name5022,71,290341,9
5024,Name5023,77,833071,1
5025,Name5024,45,534720,2
5026,Name5025,29,846989,8
5027,Name5026,76,953600,6
5028,Name5027,62,393479,10
5029,Name5028,22,254536,8
5030,Name5029,81,918035,2
5031,Name5030,40,759036,10
5032,Name5031,93,984414,2
5033,Name5032,41,998625,3
5034,Name5033,36,783615,3
5035,Name5034,77,423328,1
5036,Name5035,22,232539,6
5037,Name5036,93,935713,9
5038,Name5037,56,224179,5
5039,Name5038,48,463734,8
5040,Name5039,24,667765,5
5041,Name5040,82,666194,8
5042,Name5041,71,875793,4
5043,Name5042,60,228128,9
5044,Name5043,18,19173,7
5045,Name5044,24,284045,5
5046,Name5045,92,457252,5
5047,Name5046,39,106913,2
5048,Name5047,6,42165,9
5049,Name5048,9,550888,6
5050,Name5049,52,367382,10
5051,Name5050,1,996863,8
5052,Name5051,90,773725,10
5053,Name5052,39,242902,4
5054,Name5053,33,813963,2
5055,Name5054,63,158792,9
5056,Name5055,22,149135,10
5057,Name5056,50,907289,8
5058,Name5057,4,56554,4
5059,Name5058,34,503850,6
5060,Name5059,56,353747,4
5061,Name5060,77,904019,7
5062,Name5061,19,606172,5
5063,Name5062,60,720363,6
5064,Name5063,16,952007,4
5065,Name5064,18,646640,7
5066,Name5065,31,402764,7
5067,Name5066,8,782182,5
5068,Name5067,13,938729,3
5069,Name5068,2,787755,1
5070,Name5069,55,663224,8
5071,Name5070,27,870428,3
5072,Name5071,57,691368,7
5073,Name5072,63,574967,2
5074,Name5073,63,940593,7
5075,Name5074,71,433848,1
5076,Name5075,53,960040,8
5077,Name5076,93,27295,3
5078,Name5077,17,337228,1
5079,Name5078,33,347752,1
5080,Name5079,14,586162,5
5081,Name5080,31,39252,7
5082,Name5081,17,696317,10
5083,Name5082,47,974950,8
5084,Name5083,83,310392,2
5085,Name5084,17,969039,10
5086,Name5085,40,531044,9
5087,Name5086,44,342903,6
5088,Name5087,28,102888,7
5089,Name5088,51,134323,8
5090,Name5089,7,771285,3
5091,Name5090,83,472571,7
5092,Name5091,34,587733,3
5093,Name5092,6,444272,9
5094,Name5093,45,715111,1
5095,Name5094,60,525951,10
5096,Name5095,90,426693,9
5097,Name5096,25,319650,9
5098,Name5097,74,470489,6
5099,Name5098,24,31268,7
5100,Name5099,69,781297,3
5101,Name5100,23,291493,3
5102,Name5101,97,624814,5
5103,Name5102,42,938730,3
5104,Name5103,50,401383,8
5105,Name5104,80,694056,3
5106,Name5105,63,739663,3
5107,Name5106,91,361212,9
5108,Name5107,36,554484,4
5109,Name5108,40,545433,1
5110,Name5109,32,802877,10
5111,Name5110,89,218084,10
5112,Name5111,3,435031,10
5113,Name5112,83,467362,1
5114,Name5113,43,142154,2
5115,Name5114,96,448012,9
5116,Name5115,1,458686,7
5117,Name5116,29,800157,2
5118,Name5117,10,516740,5
5119,Name5118,28,146956,9
5120,Name5119,2,119577,10
5121,Name5120,17,497384,4
5122,Name5121,55,973374,8
5123,Name5122,71,843529,8
5124,Name5123,71,329824,9
5125,Name5124,64,895505,5
5126,Name5125,15,310601,8
5127,Name5126,5,374328,9
5128,Name5127,7,996302,6
5129,Name5128,38,147581,6
5130,Name5129,74,892829,8
5131,Name5130,24,559711,3
5132,Name5131,69,870302,3
5133,Name5132,66,873465,10
5134,Name5133,45,466502,3
5135,Name5134,88,99533,7
5136,Name5135,33,571930,9
5137,Name5136,76,950293,4
5138,Name5137,61,226601,6
5139,Name5138,85,521788,5
5140,Name5139,1,832604,4
5141,Name5140,27,922152,2
5142,Name5141,51,982904,4
5143,Name5142,42,225241,7
5144,Name5143,26,592967,7
5145,Name5144,99,628126,8
5146,Name5145,59,846839,6
5147,Name5146,29,672586,10
5148,Name5147,37,64358,7
5149,Name5148,38,240341,6
5150,Name5149,82,204167,8
5151,Name5150,62,81015,10
5152,Name5151,47,898138,2
5153,Name5152,6,775789,4
5154,Name5153,85,690939,9
5155,Name5154,98,614598,5
5156,Name5155,67,574024,9
5157,Name5156,89,147954,5
5158,Name5157,76,365688,7
5159,Name5158,68,272554,2
5160,Name5159,28,529097,10
5161,Name5160,81,975350,2
5162,Name5161,1,377052,8
5163,Name5162,77,474859,2
5164,Name5163,26,771651,8
5165,Name5164,66,37078,1
5166,Name5165,23,541031,4
5167,Name5166,23,347277,6
5168,Name5167,45,928998,5
5169,Name5168,94,46125,6
5170,Name5169,10,12458,4
5171,Name5170,34,298883,1
5172,Name5171,60,795176,3
5173,Name5172,60,948247,6
5174,Name5173,19,797558,5
5175,Name5174,93,538311,10
5176,Name5175,46,197346,1
5177,Name5176,85,829673,5
5178,Name5177,93,971941,6
5179,Name5178,45,270879,7
5180,Name5179,41,258970,10
5181,Name5180,70,479439,6
5182,Name5181,39,284859,8
5183,Name5182,30,96570,5
5184,Name5183,39,541335,1
5185,Name5184,36,603987,8
5186,Name5185,41,427286,1
5187,Name5186,57,289985,10
5188,Name5187,61,832436,9
5189,Name5188,22,856869,6
5190,Name5189,42,809725,7
5191,Name5190,85,230982,10
5192,Name5191,79,753743,7
5193,Name5192,60,491361,4
5194,Name5193,41,633095,5
5195,Name5194,27,835352,7
5196,Name5195,93,447386,10
5197,Name5196,71,423386,3
5198,Name5197,91,38142,5
5199,Name5198,17,460868,10
5200,Name5199,31,674029,10
5201,Name5200,13,977630,9
5202,Name5201,51,671418,1
5203,Name5202,70,936387,7
5204,Name5203,87,624633,4
5205,Name5204,61,952216,5
5206,Name5205,64,250035,3
5207,Name5206,27,523499,3
5208,Name5207,70,281313,1
5209,Name5208,22,457500,4
5210,Name5209,26,862031,10
5211,Name5210,62,553195,7
5212,Name5211,76,194801,6
5213,Name5212,72,293016,5
5214,Name5213,44,451106,2
5215,Name5214,20,595190,9
5216,Name5215,9,845827,9
5217,Name5216,75,704427,3
5218,Name5217,67,752113,1
5219,Name5218,84,445977,10
5220,Name5219,5,800945,5
5221,Name5220,17,493200,3
5222,Name5221,49,737498,6
5223,Name5222,93,464881,4
5224,Name5223,57,603480,3
5225,Name5224,34,180053,10
5226,Name5225,43,929464,1
5227,Name5226,89,677535,5
5228,Name5227,41,598245,2
5229,Name5228,22,625655,3
5230,Name5229,94,214915,8
5231,Name5230,93,425428,3
5232,Name5231,5,572541,6
5233,Name5232,27,220499,6
5234,Name5233,41,668190,1
5235,Name5234,10,58221,5
5236,Name5235,48,832252,4
5237,Name5236,88,429258,2
5238,Name5237,44,6204,3
5239,Name5238,30,827485,4
5240,Name5239,13,938248,4
5241,Name5240,32,267346,2
5242,Name5241,74,62715,4
5243,Name5242,81,35584,10
5244,Name5243,53,430546,4
5245,Name5244,9,847395,4
5246,Name5245,68,86874,2
5247,Name5246,58,564648,5
5248,Name5247,37,837237,8
5249,Name5248,50,912423,8
5250,Name5249,66,227219,3
5251,Name5250,45,876169,5
5252,Name5251,81,965025,7
5253,Name5252,45,876637,3
5254,Name5253,81,670769,3
5255,Name5254,52,256222,1
5256,Name5255,3,861753,3
5257,Name5256,47,302884,2
5258,Name5257,38,436774,5
5259,Name5258,65,733159,2
5260,Name5259,24,482087,4
5261,Name5260,45,462661,10
5262,Name5261,54,653549,6
5263,Name5262,31,98236,10
5264,Name5263,64,790365,8
5265,Name5264,55,644637,6
5266,Name5265,10,158764,5
5267,Name5266,97,694125,1
5268,Name5267,87,28969,4
5269,Name5268,73,620965,7
5270,Name5269,88,224048,8
5271,Name5270,71,504439,7
5272,Name5271,49,280799,10
5273,Name5272,84,70564,9
5274,Name5273,82,673452,4
5275,Name5274,83,721949,7
5276,Name5275,45,813512,3
5277,Name5276,54,343443,7
5278,Name5277,19,402037,8
5279,Name5278,15,379684,10
5280,Name5279,35,286441,3
5281,Name5280,3,928214,7
5282,Name5281,60,763830,5
5283,Name5282,94,320094,7
5284,Name5283,51,351838,7
5285,Name5284,17,468920,7
5286,Name5285,85,598151,3
5287,Name5286,23,599393,9
5288,Name5287,78,232481,6
5289,Name5288,16,541701,2
5290,Name5289,70,976595,3
5291,Name5290,65,131573,8
5292,Name5291,13,59832,3
5293,Name5292,88,259176,6
5294,Name5293,54,411533,9
5295,Name5294,86,23758,10
5296,Name5295,4,802714,3
5297,Name5296,25,574784,8
5298,Name5297,25,975382,8
5299,Name5298,7,407680,2
5300,Name5299,21,631307,7
5301,Name5300,53,105422,3
5302,Name5301,22,811082,6
5303,Name5302,49,270198,5
5304,Name5303,61,115827,9
5305,Name5304,27,352590,9
5306,Name5305,10,347224,9
5307,Name5306,13,978211,6
5308,Name5307,64,147012,9
5309,Name5308,92,187289,7
5310,Name5309,5,264194,5
5311,Name5310,60,435928,1
5312,Name5311,23,528752,3
5313,Name5312,80,641134,4
5314,Name5313,71,144207,3
5315,Name5314,18,553064,6
5316,Name5315,69,728786,9
5317,Name5316,74,286260,5
5318,Name5317,31,689253,7
5319,Name5318,98,335726,4
5320,Name5319,75,954147,9
5321,Name5320,45,791688,9
5322,Name5321,20,47672,5
5323,Name5322,31,827562,3
5324,Name5323,95,719830,8
5325,Name5324,80,795749,10
5326,Name5325,27,79559,7
5327,Name5326,86,740963,2
5328,Name5327,20,305424,8
5329,Name5328,13,392342,10
5330,Name5329,28,72929,3
5331,Name5330,12,262964,6
5332,Name5331,95,274059,4
5333,Name5332,42,211218,10
5334,Name5333,31,9268,10
5335,Name5334,59,357917,8
5336,Name5335,79,344621,6
5337,Name5336,72,159546,1
5338,Name5337,23,477085,5
5339,Name5338,8,258441,6
5340,Name5339,17,341298,9
5341,Name5340,89,937924,8
5342,Name5341,59,257485,3
5343,Name5342,64,772513,2
5344,Name5343,7,181346,10
5345,Name5344,10,738912,9
5346,Name5345,68,450132,9
5347,Name5346,51,39237,8
5348,Name5347,15,851646,3
5349,Name5348,85,116221,1
5350,Name5349,58,831841,10
5351,Name5350,88,759270,6
5352,Name5351,5,510028,10
5353,Name5352,90,870684,9
5354,Name5353,82,414555,6
5355,Name5354,5,355153,1
5356,Name5355,53,838333,2
5357,Name5356,52,747547,7
5358,Name5357,47,849794,4
5359,Name5358,3,963355,9
5360,Name5359,16,912939,8
5361,Name5360,90,483184,10
5362,Name5361,25,597314,7
5363,Name5362,14,147841,4
5364,Name5363,93,186286,9
5365,Name5364,83,161381,3
5366,Name5365,53,668691,5
5367,Name5366,53,28943,10
5368,Name5367,98,829672,3
5369,Name5368,11,2234,9
5370,Name5369,14,607230,7
5371,Name5370,67,538277,8
5372,Name5371,95,946188,8
5373,Name5372,25,915878,1
5374,Name5373,54,280867,1
5375,Name5374,32,948915,4
5376,Name5375,36,761590,9
5377,Name5376,61,64666,8
5378,Name5377,64,235910,3
5379,Name5378,50,740568,10
5380,Name5379,72,611748,7
5381,Name5380,57,408565,6
5382,Name5381,34,208756,10
5383,Name5382,40,142436,3
5384,Name5383,77,926241,5
5385,Name5384,61,437206,9
5386,Name5385,65,43674,2
5387,Name5386,37,507908,3
5388,Name5387,45,357444,7
5389,Name5388,20,857882,3
5390,Name5389,24,255092,6
5391,Name5390,63,617389,8
5392,Name5391,25,479731,10
5393,Name5392,18,375383,4
5394,Name5393,93,847144,8
5395,Name5394,6,232135,5
5396,Name5395,34,308974,9
5397,Name5396,42,757474,1
5398,Name5397,4,585655,9
5399,Name5398,79,556395,8
5400,Name5399,11,354090,10
5401,Name5400,1,294309,9
5402,Name5401,28,838528,7
5403,Name5402,15,230039,4
5404,Name5403,59,730080,3
5405,Name5404,64,336256,4
5406,Name5405,65,104581,7
5407,Name5406,86,595800,8
5408,Name5407,85,971754,5
5409,Name5408,51,50151,4
5410,Name5409,73,596081,5
5411,Name5410,24,432868,10
5412,Name5411,22,224369,2
5413,Name5412,44,314135,3
5414,Name5413,15,916036,5
5415,Name5414,36,972470,2
5416,Name5415,38,415199,2
5417,Name5416,71,319224,7
5418,Name5417,5,958418,10
5419,Name5418,33,797769,5
5420,Name5419,35,7028,2
5421,Name5420,81,130531,3
5422,Name5421,53,449382,9
5423,Name5422,2,862314,8
5424,Name5423,62,796134,5
5425,Name5424,45,857630,2
5426,Name5425,92,204672,5
5427,Name5426,61,198085,9
5428,Name5427,30,886431,7
5429,Name5428,82,17688,4
5430,Name5429,7,237504,4
5431,Name5430,57,146797,9
5432,Name5431,36,615500,7
5433,Name5432,68,746228,8
5434,Name5433,94,475082,5
5435,Name5434,49,122405,3
5436,Name5435,43,267171,1
5437,Name5436,28,659512,6
5438,Name5437,85,413063,6
5439,Name5438,39,363867,6
5440,Name5439,93,18070,7
5441,Name5440,80,856643,2
5442,Name5441,39,867437,3
5443,Name5442,81,302858,9
5444,Name5443,37,413674,10
5445,Name5444,55,905426,7
5446,Name5445,83,761098,6
5447,Name5446,28,408337,10
5448,Name5447,19,125729,6
5449,Name5448,36,323991,8
5450,Name5449,10,859390,9
5451,Name5450,31,974197,10
5452,Name5451,10,888090,8
5453,Name5452,70,444706,3
5454,Name5453,53,423385,2
5455,Name5454,45,36665,8
5456,Name5455,4,861572,3
5457,Name5456,32,210696,10
5458,Name5457,15,949331,1
5459,Name5458,6,55865,1
5460,Name5459,28,257133,9
5461,Name5460,24,963062,9
5462,Name5461,16,289409,4
5463,Name5462,92,805874,10
5464,Name5463,57,262842,3
5465,Name5464,46,393026,2
5466,Name5465,53,490250,1
5467,Name5466,29,378495,1
5468,Name5467,94,556685,6
5469,Name5468,80,814957,5
5470,Name5469,25,568141,10
5471,Name5470,99,766592,4
5472,Name5471,24,758270,7
5473,Name5472,66,461822,5
5474,Name5473,17,550683,10
5475,Name5474,84,109822,10
5476,Name5475,26,171895,3
5477,Name5476,1,253259,8
5478,Name5477,63,473345,5
5479,Name5478,50,922436,9
5480,Name5479,97,123142,10
5481,Name5480,6,486171,8
5482,Name5481,25,77374,6
5483,Name5482,32,438926,5
5484,Name5483,92,808156,5
5485,Name5484,13,477867,5
5486,Name5485,36,909341,8
5487,Name5486,39,204795,5
5488,Name5487,1,938093,8
5489,Name5488,16,839687,4
5490,Name5489,92,348475,8
5491,Name5490,46,871912,7
5492,Name5491,30,852785,9
5493,Name5492,72,717609,5
5494,Name5493,78,179609,5
5495,Name5494,93,543149,8
5496,Name5495,92,796846,5
5497,Name5496,5,101147,8
5498,Name5497,85,519873,10
5499,Name5498,76,659235,6
5500,Name5499,91,45022,9
5501,Name5500,4,255772,9
5502,Name5501,7,359786,3
5503,Name5502,69,457186,5
5504,Name5503,6,444662,7
5505,Name5504,70,791792,10
5506,Name5505,17,245796,2
5507,Name5506,49,577722,3
5508,Name5507,69,217683,3
5509,Name5508,57,11348,2
5510,Name5509,11,833673,2
5511,Name5510,93,851325,7
5512,Name5511,21,868157,1
5513,Name5512,44,114801,5
5514,Name5513,77,682629,10
5515,Name5514,92,184900,2
5516,Name5515,98,873746,2
5517,Name5516,4,520852,5
5518,Name5517,54,388475,1
5519,Name5518,21,734889,8
5520,Name5519,90,640224,9
5521,Name5520,26,327134,10
5522,Name5521,27,69497,4
5523,Name5522,55,185398,10
5524,Name5523,24,54895,2
5525,Name5524,86,754245,7
5526,Name5525,42,69979,6
5527,Name5526,1,224057,6
5528,Name5527,32,751924,4
5529,Name5528,18,694046,6
5530,Name5529,76,22652,3
5531,Name5530,95,970524,6
5532,Name5531,68,590919,4
5533,Name5532,38,173456,1
5534,Name5533,9,98236,2
5535,Name5534,97,321398,6
5536,Name5535,40,130490,5
5537,Name5536,28,321103,6
5538,Name5537,2,922184,4
5539,Name5538,34,855769,7
5540,Name5539,97,657199,6
5541,Name5540,50,231538,5
5542,Name5541,19,804807,4
5543,Name5542,13,792852,1
5544,Name5543,95,103540,6
5545,Name5544,31,897622,8
5546,Name5545,26,974024,6
5547,Name5546,67,96621,4
5548,Name5547,25,384092,2
5549,Name5548,77,547674,1
5550,Name5549,73,503367,9
5551,Name5550,93,373997,4
5552,Name5551,7,94473,8
5553,Name5552,5,187733,5
5554,Name5553,75,727839,1
5555,Name5554,83,230261,7
5556,Name5555,31,964882,2
5557,Name5556,45,69836,2
5558,Name5557,21,775135,3
5559,Name5558,55,920815,4
5560,Name5559,58,265013,3
5561,Name5560,22,891985,5
5562,Name5561,63,344488,1
5563,Name5562,69,343236,3
5564,Name5563,15,335565,2
5565,Name5564,10,103408,4
5566,Name5565,48,946286,8
5567,Name5566,55,13257,4
5568,Name5567,14,468132,3
5569,Name5568,97,404480,3
5570,Name5569,5,459509,10
5571,Name5570,47,435790,3
5572,Name5571,49,536787,2
5573,Name5572,56,278815,1
5574,Name5573,83,572920,3
5575,Name5574,44,59370,3
5576,Name5575,85,399077,10
5577,Name5576,54,407261,6
5578,Name5577,25,240491,10
5579,Name5578,31,832664,2
5580,Name5579,69,714313,2
5581,Name5580,35,341250,4
5582,Name5581,53,145031,7
5583,Name5582,85,635008,2
5584,Name5583,1,400743,2
5585,Name5584,71,907811,8
5586,Name5585,75,436060,1
5587,Name5586,6,933445,9
5588,Name5587,64,585508,8
5589,Name5588,53,517224,2
5590,Name5589,72,785557,2
5591,Name5590,69,338606,10
5592,Name5591,47,523446,7
5593,Name5592,71,275361,4
5594,Name5593,53,895392,1
5595,Name5594,18,779289,2
5596,Name5595,93,145025,7
5597,Name5596,20,165090,7
5598,Name5597,4,26110,5
5599,Name5598,53,603758,2
5600,Name5599,66,172990,4
5601,Name5600,76,994899,3
5602,Name5601,42,620102,5
5603,Name5602,43,839633,6
5604,Name5603,7,250801,4
5605,Name5604,75,547762,10
5606,Name5605,63,10071,4
5607,Name5606,43,936773,4
5608,Name5607,73,641369,6
5609,Name5608,80,551055,6
5610,Name5609,25,901543,1
5611,Name5610,89,552920,6
5612,Name5611,52,923867,6
5613,Name5612,29,540412,3
5614,Name5613,69,819878,10
5615,Name5614,55,909033,2
5616,Name5615,78,725150,3
5617,Name5616,4,719827,1
5618,Name5617,42,551913,1
5619,Name5618,93,883085,7
5620,Name5619,48,760731,7
5621,Name5620,49,351483,8
5622,Name5621,79,77411,7
5623,Name5622,39,979692,8
5624,Name5623,67,160298,2
5625,Name5624,19,495573,2
5626,Name5625,45,30026,10
5627,Name5626,68,891569,7
5628,Name5627,20,209919,10
5629,Name5628,23,689142,5
5630,Name5629,50,207850,10
5631,Name5630,38,123337,9
5632,Name5631,81,709711,4
5633,Name5632,52,966425,7
5634,Name5633,72,159218,10
5635,Name5634,79,439328,2
5636,Name5635,36,974885,9
5637,Name5636,98,403071,3
5638,Name5637,59,603168,3
5639,Name5638,12,767780,1
5640,Name5639,27,921483,5
5641,Name5640,29,769760,9
5642,Name5641,49,73073,6
5643,Name5642,33,680238,7
5644,Name5643,56,171653,7
5645,Name5644,66,195766,2
5646,Name5645,60,530886,6
5647,Name5646,8,476039,2
5648,Name5647,68,328159,3
5649,Name5648,12,67527,1
5650,Name5649,90,719943,1
5651,Name5650,66,543957,3
5652,Name5651,99,69233,3
5653,Name5652,16,321751,4
5654,Name5653,2,796909,9
5655,Name5654,46,206278,8
5656,Name5655,78,426172,8
5657,Name5656,40,261521,10
5658,Name5657,12,113735,8
5659,Name5658,80,684182,10
5660,Name5659,41,764761,5
5661,Name5660,62,87655,5
5662,Name5661,60,618892,4
5663,Name5662,60,11838,9
5664,Name5663,99,614740,2
5665,Name5664,20,930532,7
5666,Name5665,50,904498,7
5667,Name5666,70,81527,5
5668,Name5667,40,302670,1
5669,Name5668,9,845107,7
5670,Name5669,51,52525,7
5671,Name5670,13,881408,6
5672,Name5671,54,385739,1
5673,Name5672,66,153031,8
5674,Name5673,4,865027,1
5675,Name5674,32,389929,6
5676,Name5675,50,102876,8
5677,Name5676,99,628293,2
5678,Name5677,53,208476,1
5679,Name5678,65,555740,10
5680,Name5679,90,142327,4
5681,Name5680,64,219848,10
5682,Name5681,61,864203,2
5683,Name5682,16,29320,1
5684,Name5683,37,801533,10
5685,Name5684,22,867996,3
5686,Name5685,6,323533,7
5687,Name5686,79,270063,7
5688,Name5687,60,76942,7
5689,Name5688,68,701211,9
5690,Name5689,15,825667,2
5691,Name5690,90,144039,5
5692,Name5691,47,17412,10
5693,Name5692,43,742636,2
5694,Name5693,3,165236,6
5695,Name5694,48,159177,4
5696,Name5695,30,477795,4
5697,Name5696,8,338094,7
5698,Name5697,81,776067,8
5699,Name5698,29,328775,9
5700,Name5699,65,343247,7
5701,Name5700,9,728949,4
5702,Name5701,45,734759,5
5703,Name5702,88,963169,8
5704,Name5703,41,539428,4
5705,Name5704,2,898947,2
5706,Name5705,78,813193,6
5707,Name5706,15,761433,3
5708,Name5707,97,122443,9
5709,Name5708,57,483675,3
5710,Name5709,2,258867,3
5711,Name5710,21,31005,5
5712,Name5711,41,403875,6
5713,Name5712,71,90899,8
5714,Name5713,37,393699,10
5715,Name5714,54,336418,4
5716,Name5715,57,641537,9
5717,Name5716,36,494526,8
5718,Name5717,85,246849,4
5719,Name5718,31,861986,9
5720,Name5719,7,853565,9
5721,Name5720,88,488540,8
5722,Name5721,6,136483,8
5723,Name5722,78,940450,1
5724,Name5723,42,761892,9
5725,Name5724,1,316003,2
5726,Name5725,65,589360,6
5727,Name5726,1,551653,1
5728,Name5727,74,93681,5
5729,Name5728,36,707355,8
5730,Name5729,39,784281,9
5731,Name5730,52,818846,6
5732,Name5731,95,70928,8
5733,Name5732,71,217518,3
5734,Name5733,30,9203,8
5735,Name5734,66,33861,7
5736,Name5735,38,445476,8
5737,Name5736,38,415019,7
5738,Name5737,47,167776,1
5739,Name5738,30,608884,6
5740,Name5739,33,116997,5
5741,Name5740,41,768629,6
5742,Name5741,54,269114,7
5743,Name5742,36,704181,4
5744,Name5743,3,765870,5
5745,Name5744,60,30882,3
5746,Name5745,31,738328,10
5747,Name5746,7,696337,2
5748,Name5747,66,842451,8
5749,Name5748,3,285979,10
5750,Name5749,28,3764,2
5751,Name5750,39,810155,7
5752,Name5751,28,821306,3
5753,Name5752,92,943615,4
5754,Name5753,18,164566,2
5755,Name5754,16,492362,2
5756,Name5755,54,952721,2
5757,Name5756,80,451042,7
5758,Name5757,12,771515,5
5759,Name5758,88,257811,10
5760,Name5759,83,494054,2
5761,Name5760,75,786853,9
5762,Name5761,65,925472,6
5763,Name5762,60,782474,3
5764,Name5763,3,669979,2
5765,Name5764,73,565214,2
5766,Name5765,61,331137,3
5767,Name5766,69,62817,4
5768,Name5767,76,13592,6
5769,Name5768,67,774022,8
5770,Name5769,11,260327,10
5771,Name5770,53,491338,5
5772,Name5771,17,96104,9
5773,Name5772,60,800868,2
5774,Name5773,81,378505,5
5775,Name5774,78,422613,2
5776,Name5775,4,566114,9
5777,Name5776,59,145344,9
5778,Name5777,85,281263,1
5779,Name5778,59,661300,5
5780,Name5779,31,271979,10
5781,Name5780,78,302003,7
5782,Name5781,91,865091,1
5783,Name5782,50,665478,9
5784,Name5783,57,294017,6
5785,Name5784,16,602686,9
5786,Name5785,35,359775,9
5787,Name5786,42,543976,5
5788,Name5787,60,118373,3
5789,Name5788,38,811195,8
