ID,Name,Age,Number1,Number2
1065,Name1064,76,527626,5
1066,Name1065,46,390741,5
1067,Name1066,75,927970,9
1068,Name1067,66,739489,7
1069,Name1068,79,591308,5
1070,Name1069,42,955273,3
1071,Name1070,55,954081,6
1072,Name1071,5,567021,10
1073,Name1072,82,278646,10
1074,Name1073,95,21459,2
1075,Name1074,32,594637,5
1076,Name1075,9,992655,7
1077,Name1076,69,976657,8
1078,Name1077,41,568547,5
1079,Name1078,84,651883,6
1080,Name1079,59,143716,7
1081,Name1080,82,818894,9
1082,Name1081,1,461260,7
1083,Name1082,64,5784,3
1084,Name1083,46,518153,5
1085,Name1084,24,697387,7
1086,Name1085,26,217403,10
1087,Name1086,68,297808,7
1088,Name1087,28,600214,10
1089,Name1088,49,68927,1
1090,Name1089,55,123247,2
1091,Name1090,19,289337,9
1092,Name1091,9,899394,4
1093,Name1092,44,691134,9
1094,Name1093,15,943459,9
1095,Name1094,69,681297,4
1096,Name1095,45,488208,5
1097,Name1096,92,979035,3
1098,Name1097,33,943275,10
1099,Name1098,37,363160,3
1100,Name1099,85,795433,10
1101,Name1100,18,604750,9
1102,Name1101,14,437981,8
1103,Name1102,9,933957,8
1104,Name1103,21,560930,9
1105,Name1104,46,132255,5
1106,Name1105,35,813129,10
1107,Name1106,61,1845,7
1108,Name1107,26,614601,3
1109,Name1108,57,955953,1
1110,Name1109,95,880408,2
1111,Name1110,2,225393,8
1112,Name1111,79,174524,1
1113,Name1112,6,848023,3
1114,Name1113,4,510761,5
1115,Name1114,56,467602,4
1116,Name1115,95,893512,8
1117,Name1116,77,442444,5
1118,Name1117,92,418054,3
1119,Name1118,96,943858,6
1120,Name1119,30,688523,2
1121,Name1120,45,759043,5
1122,Name1121,42,433243,3
1123,Name1122,3,990195,10
1124,Name1123,66,483067,1
1125,Name1124,59,995196,1
1126,Name1125,19,492841,3
1127,Name1126,20,514447,4
1128,Name1127,18,636566,6
1129,Name1128,82,515733,9
1130,Name1129,14,662231,4
1131,Name1130,41,336242,10
1132,Name1131,81,960976,1
1133,Name1132,82,137860,3
1134,Name1133,23,634941,8
1135,Name1134,74,381015,5
1136,Name1135,75,231679,7
1137,Name1136,31,897523,6
1138,Name1137,79,858023,10
1139,Name1138,70,141805,7
1140,Name1139,89,531073,7
1141,Name1140,31,548367,7
1142,Name1141,59,321104,7
1143,Name1142,72,103115,6
1144,Name1143,54,74051,4
1145,Name1144,18,157771,3
1146,Name1145,23,106466,2
1147,Name1146,38,875129,7
1148,Name1147,21,924241,7
1149,Name1148,50,433826,4
1150,Name1149,57,668627,4
1151,Name1150,67,563893,10
1152,Name1151,61,180587,2
1153,Name1152,85,585656,6
1154,Name1153,23,412513,6
1155,Name1154,31,822825,4
1156,Name1155,46,540049,9
1157,Name1156,36,686070,10
1158,Name1157,91,133262,6
1159,Name1158,25,699353,2
1160,Name1159,83,297417,9
1161,Name1160,74,615964,5
1162,Name1161,3,868876,3
1163,Name1162,97,212072,7
1164,Name1163,52,951952,7
1165,Name1164,84,487745,3
1166,Name1165,8,941661,7
1167,Name1166,57,906231,10
1168,Name1167,8,972405,1
1169,Name1168,90,92142,2
1170,Name1169,14,962717,10
1171,Name1170,91,745323,4
1172,Name1171,57,122825,7
1173,Name1172,7,542117,3
1174,Name1173,22,356058,6
1175,Name1174,13,491157,8
1176,Name1175,45,36996,1
1177,Name1176,57,615480,10
1178,Name1177,41,58139,5
1179,Name1178,5,251757,6
1180,Name1179,61,688676,2
1181,Name1180,62,227054,1
1182,Name1181,43,244402,7
1183,Name1182,71,219127,7
1184,Name1183,49,344418,2
1185,Name1184,40,877357,10
1186,Name1185,50,290434,7
1187,Name1186,55,247258,1
1188,Name1187,68,95585,8
1189,Name1188,73,563949,8
1190,Name1189,85,971525,4
1191,Name1190,92,214366,7
1192,Name1191,61,372844,1
1193,Name1192,61,570296,3
1194,Name1193,32,746480,4
1195,Name1194,76,622140,10
1196,Name1195,71,4316,5
1197,Name1196,87,376932,7
1198,Name1197,44,335262,1
1199,Name1198,21,993724,8
1200,Name1199,38,663257,2
1201,Name1200,20,615600,8
1202,Name1201,93,539037,5
1203,Name1202,45,661953,8
1204,Name1203,80,352888,10
1205,Name1204,62,555935,8
1206,Name1205,43,356580,10
1207,Name1206,37,699321,2
1208,Name1207,16,679796,5
1209,Name1208,3,670486,3
1210,Name1209,48,353966,1
1211,Name1210,22,177834,5
1212,Name1211,25,984026,2
1213,Name1212,64,141391,9
1214,Name1213,35,125867,1
1215,Name1214,4,869384,10
1216,Name1215,39,776789,9
1217,Name1216,58,592628,3
1218,Name1217,50,210667,6
1219,Name1218,30,499509,8
1220,Name1219,73,612578,10
1221,Name1220,45,397497,7
1222,Name1221,49,569229,5
1223,Name1222,42,456292,10
1224,Name1223,59,170961,3
1225,Name1224,14,236324,4
1226,Name1225,13,90457,3
1227,Name1226,11,896029,7
1228,Name1227,64,83210,6
1229,Name1228,28,595086,7
1230,Name1229,83,916042,2
1231,Name1230,63,118340,10
1232,Name1231,60,558776,8
1233,Name1232,76,452617,2
1234,Name1233,48,671308,3
1235,Name1234,69,519858,2
1236,Name1235,52,862737,9
1237,Name1236,29,426900,4
1238,Name1237,43,466606,7
1239,Name1238,21,622883,1
1240,Name1239,70,951718,7
1241,Name1240,23,913149,10
1242,Name1241,80,379002,8
1243,Name1242,26,623120,8
1244,Name1243,35,140563,10
1245,Name1244,58,645175,7
1246,Name1245,45,271162,6
1247,Name1246,3,780088,10
1248,Name1247,36,728246,4
1249,Name1248,86,130485,7
1250,Name1249,2,575211,8
1251,Name1250,82,997010,8
1252,Name1251,66,331053,9
1253,Name1252,49,588884,7
1254,Name1253,87,435980,8
1255,Name1254,89,989714,3
1256,Name1255,54,933460,1
1257,Name1256,26,503928,4
1258,Name1257,3,677988,3
1259,Name1258,21,683001,1
1260,Name1259,33,488033,7
1261,Name1260,20,147397,4
1262,Name1261,77,922965,2
1263,Name1262,65,780193,5
1264,Name1263,94,378801,2
1265,Name1264,77,431838,3
1266,Name1265,88,588257,10
1267,Name1266,77,571158,7
1268,Name1267,60,702849,8
1269,Name1268,39,590540,5
1270,Name1269,63,16341,3
1271,Name1270,72,843844,8
1272,Name1271,95,170942,6
1273,Name1272,28,268093,7
1274,Name1273,24,99653,5
1275,Name1274,46,762383,2
1276,Name1275,85,240842,6
1277,Name1276,69,260815,1
1278,Name1277,85,614944,5
1279,Name1278,12,455621,2
1280,Name1279,46,173208,6
1281,Name1280,89,863514,2
1282,Name1281,56,267351,6
1283,Name1282,64,398504,5
1284,Name1283,13,3145,5
1285,Name1284,98,727100,7
1286,Name1285,73,489897,6
1287,Name1286,76,280111,9
1288,Name1287,11,827105,10
1289,Name1288,64,703718,10
1290,Name1289,50,577733,2
1291,Name1290,54,638151,9
1292,Name1291,30,847978,3
1293,Name1292,50,95806,3
1294,Name1293,3,880104,1
1295,Name1294,77,300908,6
1296,Name1295,76,845916,8
1297,Name1296,36,510360,7
1298,Name1297,59,801874,9
1299,Name1298,70,435207,1
1300,Name1299,28,837187,5
1301,Name1300,43,991000,6
1302,Name1301,33,89813,10
1303,Name1302,2,991741,9
1304,Name1303,81,710875,4
1305,Name1304,49,866129,10
1306,Name1305,40,593098,5
1307,Name1306,65,239216,4
1308,Name1307,38,866677,7
1309,Name1308,79,477597,7
1310,Name1309,26,601212,6
1311,Name1310,99,117906,8
1312,Name1311,70,689094,2
1313,Name1312,62,761883,5
1314,Name1313,86,444489,10
1315,Name1314,18,686735,5
1316,Name1315,78,469609,1
1317,Name1316,16,497412,2
1318,Name1317,76,169453,1
1319,Name1318,32,915996,1
1320,Name1319,53,341450,7
1321,Name1320,86,399678,8
1322,Name1321,37,672901,3
1323,Name1322,47,115008,7
1324,Name1323,58,490333,8
1325,Name1324,38,955008,5
1326,Name1325,27,421294,4
1327,Name1326,71,617473,3
1328,Name1327,57,975425,10
1329,Name1328,18,530455,3
1330,Name1329,84,904721,4
1331,Name1330,15,605860,1
1332,Name1331,43,363446,3
1333,Name1332,77,91185,6
1334,Name1333,61,856787,3
1335,Name1334,22,488951,3
1336,Name1335,92,825132,3
1337,Name1336,66,935255,8
1338,Name1337,14,184704,8
1339,Name1338,22,5254,10
1340,Name1339,52,101552,4
1341,Name1340,40,122427,1
1342,Name1341,19,732453,2
1343,Name1342,53,430135,1
1344,Name1343,91,862584,6
1345,Name1344,59,340257,7
1346,Name1345,91,145959,3
1347,Name1346,61,801551,2
1348,Name1347,26,438294,1
1349,Name1348,45,1523,9
1350,Name1349,41,434810,2
1351,Name1350,66,918203,4
1352,Name1351,11,486766,4
1353,Name1352,26,124134,6
1354,Name1353,19,971777,8
1355,Name1354,33,24758,6
1356,Name1355,21,475718,10
1357,Name1356,72,445478,3
1358,Name1357,8,333993,10
1359,Name1358,50,22730,9
1360,Name1359,69,66880,2
1361,Name1360,77,708553,3
1362,Name1361,18,558597,9
1363,Name1362,30,584279,3
1364,Name1363,5,329840,1
1365,Name1364,9,606246,6
1366,Name1365,39,784561,4
1367,Name1366,55,440887,10
1368,Name1367,21,533456,5
1369,Name1368,84,483613,1
1370,Name1369,71,422702,8
1371,Name1370,84,932132,1
1372,Name1371,9,50876,2
1373,Name1372,51,111394,5
1374,Name1373,91,876878,2
1375,Name1374,5,643023,1
1376,Name1375,1,580491,5
1377,Name1376,26,975614,4
1378,Name1377,97,809174,8
1379,Name1378,74,744658,8
1380,Name1379,5,149817,1
1381,Name1380,49,503413,4
1382,Name1381,68,913818,7
1383,Name1382,99,90310,1
1384,Name1383,93,89730,6
1385,Name1384,83,346329,10
1386,Name1385,84,844249,1
1387,Name1386,18,679709,8
1388,Name1387,10,65333,5
1389,Name1388,84,964049,6
1390,Name1389,76,37124,8
1391,Name1390,2,996063,5
1392,Name1391,14,403679,10
1393,Name1392,13,61209,8
1394,Name1393,37,833134,9
1395,Name1394,50,720891,4
1396,Name1395,10,125903,7
1397,Name1396,86,392563,1
1398,Name1397,67,291960,10
1399,Name1398,33,432603,9
1400,Name1399,29,796522,7
1401,Name1400,93,864147,7
1402,Name1401,33,60423,1
1403,Name1402,15,822524,9
1404,Name1403,11,179018,2
1405,Name1404,70,708410,9
1406,Name1405,87,378547,5
1407,Name1406,38,676633,1
1408,Name1407,31,176097,5
1409,Name1408,66,214020,5
1410,Name1409,21,992845,10
1411,Name1410,26,967164,6
1412,Name1411,3,82904,10
1413,Name1412,28,139539,6
1414,Name1413,96,200714,1
1415,Name1414,97,695245,9
1416,Name1415,48,420431,8
1417,Name1416,72,773599,9
1418,Name1417,47,301530,1
1419,Name1418,67,837232,5
1420,Name1419,86,352474,10
1421,Name1420,1,332902,6
1422,Name1421,86,714859,2
1423,Name1422,69,531849,3
1424,Name1423,48,474394,1
1425,Name1424,77,204057,3
1426,Name1425,28,703576,4
1427,Name1426,67,877910,6
1428,Name1427,78,714051,4
1429,Name1428,54,300642,1
1430,Name1429,58,36742,9
1431,Name1430,61,539404,4
1432,Name1431,92,813561,10
1433,Name1432,11,253242,7
1434,Name1433,62,191344,4
1435,Name1434,58,121038,8
1436,Name1435,78,307421,8
1437,Name1436,60,265577,6
1438,Name1437,91,650181,4
1439,Name1438,54,171962,8
1440,Name1439,31,775733,4
1441,Name1440,97,894961,1
1442,Name1441,70,899425,4
1443,Name1442,41,509838,6
1444,Name1443,84,146779,10
1445,Name1444,55,779389,3
1446,Name1445,21,286613,6
1447,Name1446,74,590390,7
1448,Name1447,51,377000,5
1449,Name1448,42,970913,1
1450,Name1449,85,851815,3
1451,Name1450,17,156684,3
1452,Name1451,3,684814,8
1453,Name1452,62,54088,9
1454,Name1453,83,428893,8
1455,Name1454,57,9677,2
1456,Name1455,25,280119,5
1457,Name1456,78,482877,1
1458,Name1457,70,481486,10
1459,Name1458,36,369703,7
1460,Name1459,76,304031,4
1461,Name1460,94,524642,5
1462,Name1461,24,517120,3
1463,Name1462,4,852045,7
1464,Name1463,9,649637,5
1465,Name1464,11,290664,7
1466,Name1465,36,154718,3
1467,Name1466,49,207301,5
1468,Name1467,9,473242,1
1469,Name1468,3,406650,3
1470,Name1469,96,912597,6
1471,Name1470,23,333309,10
1472,Name1471,43,549181,3
1473,Name1472,6,111929,9
1474,Name1473,48,42112,1
1475,Name1474,5,937240,2
1476,Name1475,44,381413,5
1477,Name1476,91,216165,8
1478,Name1477,39,242177,2
1479,Name1478,10,970629,10
1480,Name1479,71,57415,8
1481,Name1480,79,513790,5
1482,Name1481,62,272307,7
1483,Name1482,89,471992,7
1484,Name1483,55,170892,9
1485,Name1484,79,547063,2
1486,Name1485,24,139998,10
1487,Name1486,40,429901,5
1488,Name1487,83,974483,8
1489,Name1488,72,480825,1
1490,Name1489,15,970792,8
1491,Name1490,27,198779,9
1492,Name1491,60,861856,8
1493,Name1492,76,282729,7
1494,Name1493,98,34365,2
1495,Name1494,81,300912,2
1496,Name1495,14,603115,5
1497,Name1496,29,833105,6
1498,Name1497,57,742659,8
1499,Name1498,11,745354,7
1500,Name1499,23,354224,5
1501,Name1500,98,148004,8
1502,Name1501,23,848185,6
1503,Name1502,84,918538,5
1504,Name1503,26,870230,6
1505,Name1504,58,284334,9
1506,Name1505,85,613460,7
1507,Name1506,11,988820,5
1508,Name1507,53,822356,5
1509,Name1508,8,583887,9
1510,Name1509,5,444794,1
1511,Name1510,11,451681,3
1512,Name1511,68,673629,6
1513,Name1512,70,920232,7
1514,Name1513,18,441307,2
1515,Name1514,8,330075,4
1516,Name1515,96,149463,9
1517,Name1516,30,711711,1
1518,Name1517,73,558421,5
1519,Name1518,35,663266,1
1520,Name1519,68,112652,10
1521,Name1520,41,265263,10
1522,Name1521,49,387766,4
1523,Name1522,48,523583,4
1524,Name1523,95,375885,1
1525,Name1524,24,960840,9
1526,Name1525,33,83872,8
1527,Name1526,34,496464,2
1528,Name1527,83,961357,9
1529,Name1528,2,474135,8
1530,Name1529,83,973235,10
1531,Name1530,93,777857,10
1532,Name1531,33,454436,8
1533,Name1532,99,786546,1
1534,Name1533,90,57253,7
1535,Name1534,31,220530,1
1536,Name1535,60,790800,6
1537,Name1536,70,867812,1
1538,Name1537,48,557565,9
1539,Name1538,1,731450,3
1540,Name1539,79,124730,4
1541,Name1540,56,603893,3
1542,Name1541,68,905580,1
1543,Name1542,7,311188,9
1544,Name1543,81,721237,8
1545,Name1544,42,796464,9
1546,Name1545,9,499405,6
1547,Name1546,44,623789,6
1548,Name1547,88,13668,8
1549,Name1548,79,545916,1
1550,Name1549,29,391751,9
1551,Name1550,70,175776,6
1552,Name1551,46,535538,10
1553,Name1552,72,803111,4
1554,Name1553,59,958271,1
1555,Name1554,84,784948,8
1556,Name1555,67,700924,4
1557,Name1556,21,539233,2
1558,Name1557,72,864089,9
1559,Name1558,24,23781,4
1560,Name1559,27,487864,7
1561,Name1560,54,472715,8
1562,Name1561,34,2162,4
1563,Name1562,71,259987,5
1564,Name1563,50,302335,1
1565,Name1564,42,905400,10
1566,Name1565,56,193022,2
1567,Name1566,15,22078,6
1568,Name1567,58,637936,2
1569,Name1568,93,303362,4
1570,Name1569,31,804201,4
1571,Name1570,95,337402,7
1572,Name1571,28,429366,2
1573,Name1572,27,341951,10
1574,Name1573,99,534503,3
1575,Name1574,42,791794,2
1576,Name1575,5,755680,4
1577,Name1576,41,277027,5
1578,Name1577,70,911534,9
1579,Name1578,69,995368,7
1580,Name1579,48,751571,5
1581,Name1580,35,766971,10
1582,Name1581,4,706754,6
1583,Name1582,54,97469,4
1584,Name1583,63,697935,8
1585,Name1584,64,344444,9
1586,Name1585,84,352573,1
1587,Name1586,83,188237,1
1588,Name1587,79,751890,2
1589,Name1588,69,49646,2
1590,Name1589,67,384415,7
1591,Name1590,78,947596,10
1592,Name1591,79,853190,5
1593,Name1592,25,749769,2
1594,Name1593,51,619741,3
1595,Name1594,81,574478,10
1596,Name1595,97,201318,5
1597,Name1596,48,636218,1
1598,Name1597,62,838498,9
1599,Name1598,10,62877,10
1600,Name1599,77,954411,8
1601,Name1600,46,520249,3
1602,Name1601,2,943775,6
1603,Name1602,74,107144,5
1604,Name1603,35,677401,9
1605,Name1604,71,485827,10
1606,Name1605,81,388974,9
1607,Name1606,4,81207,2
1608,Name1607,62,26681,9
1609,Name1608,8,434972,6
1610,Name1609,48,6067,7
1611,Name1610,91,650418,1
1612,Name1611,5,108781,8
1613,Name1612,71,609171,6
1614,Name1613,17,274996,10
1615,Name1614,50,681954,10
1616,Name1615,24,22987,9
1617,Name1616,21,828459,7
1618,Name1617,29,391103,10
1619,Name1618,3,546853,8
1620,Name1619,93,991476,6
1621,Name1620,16,349498,10
1622,Name1621,55,211318,8
1623,Name1622,62,868463,1
1624,Name1623,24,658145,6
1625,Name1624,23,683819,8
1626,Name1625,2,286469,3
1627,Name1626,52,945499,9
1628,Name1627,2,350555,2
1629,Name1628,80,473324,7
1630,Name1629,36,166922,3
1631,Name1630,61,933872,10
1632,Name1631,31,135855,3
1633,Name1632,46,288734,5
1634,Name1633,32,929143,3
1635,Name1634,99,203640,10
1636,Name1635,87,638197,10
1637,Name1636,37,929646,3
1638,Name1637,94,413850,8
1639,Name1638,31,725324,6
1640,Name1639,5,518388,2
1641,Name1640,87,53842,1
1642,Name1641,23,627406,5
1643,Name1642,6,321226,1
1644,Name1643,75,940247,9
1645,Name1644,28,622478,8
1646,Name1645,98,608507,4
1647,Name1646,48,615680,2
1648,Name1647,93,947723,10
1649,Name1648,18,196635,8
1650,Name1649,21,325053,5
1651,Name1650,42,138468,6
1652,Name1651,40,831589,9
1653,Name1652,63,772572,9
1654,Name1653,8,927685,3
1655,Name1654,70,922034,10
1656,Name1655,25,679185,10
1657,Name1656,44,581074,9
1658,Name1657,75,575768,6
1659,Name1658,69,512260,7
1660,Name1659,42,801763,3
1661,Name1660,51,105106,3
1662,Name1661,55,744442,2
1663,Name1662,50,832004,6
1664,Name1663,18,107931,8
1665,Name1664,77,498006,4
1666,Name1665,17,28577,8
1667,Name1666,16,778774,9
1668,Name1667,71,364049,1
1669,Name1668,57,341937,9
1670,Name1669,82,861355,5
1671,Name1670,50,315256,9
1672,Name1671,25,558724,2
1673,Name1672,67,682401,4
1674,Name1673,22,824043,6
1675,Name1674,55,423637,1
1676,Name1675,68,878891,4
1677,Name1676,59,573262,9
1678,Name1677,56,283347,5
1679,Name1678,6,574460,3
1680,Name1679,10,745269,8
1681,Name1680,92,859432,10
1682,Name1681,8,202033,5
1683,Name1682,89,376635,8
1684,Name1683,29,100873,6
1685,Name1684,23,519262,7
1686,Name1685,13,79116,2
1687,Name1686,86,203546,4
1688,Name1687,98,482189,2
1689,Name1688,31,213997,7
1690,Name1689,42,937566,1
1691,Name1690,62,790760,7
1692,Name1691,91,500459,4
1693,Name1692,52,779187,7
1694,Name1693,17,205635,7
1695,Name1694,15,162348,10
1696,Name1695,71,948007,5
1697,Name1696,56,534420,2
1698,Name1697,47,994226,2
1699,Name1698,84,849419,5
1700,Name1699,54,800978,7
1701,Name1700,25,679691,4
1702,Name1701,85,95105,2
1703,Name1702,38,140031,7
1704,Name1703,19,874571,8
1705,Name1704,97,503821,4
1706,Name1705,85,29756,6
1707,Name1706,69,350955,3
1708,Name1707,94,162080,8
1709,Name1708,94,414497,10
1710,Name1709,78,119097,10
1711,Name1710,75,538133,6
1712,Name1711,76,337106,1
1713,Name1712,72,285590,3
1714,Name1713,99,315730,8
1715,Name1714,9,259200,4
1716,Name1715,38,316087,10
1717,Name1716,21,922086,6
1718,Name1717,2,445964,10
1719,Name1718,94,5107,9
1720,Name1719,12,947844,8
1721,Name1720,72,645699,3
1722,Name1721,96,795589,1
1723,Name1722,24,898754,8
1724,Name1723,52,537373,9
1725,Name1724,66,522901,7
1726,Name1725,91,318359,9
1727,Name1726,3,675163,2
1728,Name1727,63,823459,4
1729,Name1728,44,754586,3
1730,Name1729,29,953815,1
1731,Name1730,44,556019,8
1732,Name1731,7,627668,5
1733,Name1732,58,920071,10
1734,Name1733,9,880941,3
1735,Name1734,72,42636,7
1736,Name1735,5,150793,7
1737,Name1736,81,405778,8
1738,Name1737,86,344884,1
1739,Name1738,31,442424,7
1740,Name1739,86,181690,2
1741,Name1740,19,381491,5
1742,Name1741,72,780768,3
1743,Name1742,30,336834,5
1744,Name1743,49,459362,2
1745,Name1744,24,942952,10
1746,Name1745,90,606444,6
1747,Name1746,16,251417,7
1748,Name1747,91,556357,2
1749,Name1748,25,147278,5
1750,Name1749,77,552814,4
1751,Name1750,49,403747,3
1752,Name1751,21,834615,3
1753,Name1752,26,153380,6
1754,Name1753,76,13505,4
1755,Name1754,83,438678,6
1756,Name1755,61,319712,4
1757,Name1756,72,273590,7
1758,Name1757,63,177686,4
1759,Name1758,29,852463,4
1760,Name1759,20,680730,4
1761,Name1760,67,631800,9
1762,Name1761,42,248972,7
1763,Name1762,39,616485,4
1764,Name1763,58,610089,5
1765,Name1764,72,771589,3
1766,Name1765,42,664794,7
1767,Name1766,45,886412,2
1768,Name1767,34,348087,8
1769,Name1768,63,656311,10
1770,Name1769,3,533907,10
1771,Name1770,14,386998,6
1772,Name1771,21,688922,2
1773,Name1772,99,480571,10
1774,Name1773,29,940179,1
1775,Name1774,38,222391,5
1776,Name1775,16,524691,7
1777,Name1776,59,388722,2
1778,Name1777,31,972048,8
1779,Name1778,48,705246,10
1780,Name1779,30,428084,5
1781,Name1780,79,810833,3
1782,Name1781,31,849911,1
1783,Name1782,25,751346,3
1784,Name1783,13,834882,1
1785,Name1784,67,823760,4
1786,Name1785,22,523917,3
1787,Name1786,3,580507,1
1788,Name1787,27,182548,7
1789,Name1788,66,278781,1
1790,Name1789,3,596399,4
1791,Name1790,64,181848,6
1792,Name1791,50,509761,4
1793,Name1792,33,170979,9
1794,Name1793,50,393708,10
1795,Name1794,40,142413,3
1796,Name1795,91,165527,8
1797,Name1796,87,172527,6
1798,Name1797,38,529998,10
1799,Name1798,5,486903,2
1800,Name1799,24,891331,2
1801,Name1800,92,341462,3
1802,Name1801,84,688814,3
1803,Name1802,57,165862,5
1804,Name1803,53,391680,9
1805,Name1804,38,359881,1
1806,Name1805,38,474141,2
1807,Name1806,89,823361,8
1808,Name1807,10,382671,2
1809,Name1808,73,10385,5
1810,Name1809,54,781826,3
1811,Name1810,12,773027,6
1812,Name1811,20,508236,9
1813,Name1812,57,985983,1
1814,Name1813,55,752286,5
1815,Name1814,27,323002,1
1816,Name1815,16,83318,3
1817,Name1816,40,468715,6
1818,Name1817,25,422435,1
1819,Name1818,45,904812,3
1820,Name1819,47,718623,8
1821,Name1820,86,884882,5
1822,Name1821,32,964262,6
1823,Name1822,32,645555,4
1824,Name1823,98,890209,2
1825,Name1824,68,329340,9
1826,Name1825,41,956935,1
1827,Name1826,58,757913,9
1828,Name1827,33,928337,3
1829,Name1828,70,153417,5
1830,Name1829,54,863354,6
1831,Name1830,10,703525,5
1832,Name1831,85,565345,3
1833,Name1832,34,307845,5
1834,Name1833,28,446675,2
1835,Name1834,34,741693,8
1836,Name1835,46,162437,6
1837,Name1836,1,364193,3
1838,Name1837,97,332423,6
1839,Name1838,54,295049,10
1840,Name1839,67,60415,5
1841,Name1840,84,58984,10
1842,Name1841,30,386176,8
1843,Name1842,80,417004,9
1844,Name1843,85,848585,7
1845,Name1844,63,465700,4
1846,Name1845,82,473218,10
1847,Name1846,40,513793,5
1848,Name1847,12,939579,6
1849,Name1848,97,8254,10
1850,Name1849,58,684018,3
1851,Name1850,30,931865,3
1852,Name1851,33,79213,4
1853,Name1852,12,945490,1
1854,Name1853,65,675508,4
1855,Name1854,93,877017,8
1856,Name1855,26,151197,4
1857,Name1856,50,54527,10
1858,Name1857,63,223894,7
1859,Name1858,76,999762,5
1860,Name1859,24,584221,4
1861,Name1860,12,441951,1
1862,Name1861,12,525465,3
1863,Name1862,94,199019,4
1864,Name1863,38,133566,5
1865,Name1864,68,540620,6
1866,Name1865,10,555098,10
1867,Name1866,45,713914,1
1868,Name1867,56,514876,3
1869,Name1868,82,994657,6
1870,Name1869,63,938262,10
1871,Name1870,1,577344,10
1872,Name1871,22,820987,9
1873,Name1872,7,912770,2
1874,Name1873,71,688237,3
1875,Name1874,38,139680,3
1876,Name1875,7,99777,6
1877,Name1876,80,163991,5
1878,Name1877,85,39887,9
1879,Name1878,66,604020,2
1880,Name1879,87,930316,1
1881,Name1880,3,317087,2
1882,Name1881,21,692625,7
1883,Name1882,29,434557,8
1884,Name1883,50,680224,8
1885,Name1884,36,330290,6
1886,Name1885,30,245474,3
1887,Name1886,79,220894,2
1888,Name1887,18,84648,2
1889,Name1888,84,674233,10
1890,Name1889,78,911178,9
1891,Name1890,38,698287,2
1892,Name1891,29,458573,9
1893,Name1892,60,628763,5
1894,Name1893,30,431491,5
1895,Name1894,27,535023,6
1896,Name1895,56,775884,9
1897,Name1896,90,293272,6
1898,Name1897,68,354262,4
1899,Name1898,81,79237,8
1900,Name1899,76,840911,10
1901,Name1900,20,678590,10
1902,Name1901,61,541592,3
1903,Name1902,36,736930,8
1904,Name1903,9,784332,2
1905,Name1904,35,443701,3
1906,Name1905,54,465015,2
1907,Name1906,71,475933,8
1908,Name1907,27,719162,8
1909,Name1908,14,942914,4
1910,Name1909,37,709394,1
1911,Name1910,53,963530,7
1912,Name1911,76,432011,3
1913,Name1912,67,97003,3
1914,Name1913,46,902800,2
1915,Name1914,76,824671,2
1916,Name1915,47,952664,3
1917,Name1916,74,932294,4
1918,Name1917,21,195415,10
1919,Name1918,37,112571,1
1920,Name1919,84,603774,6
1921,Name1920,35,651205,1
1922,Name1921,28,832877,8
1923,Name1922,66,163952,4
1924,Name1923,61,86710,5
1925,Name1924,48,486181,3
1926,Name1925,96,557064,8
1927,Name1926,67,212040,2
1928,Name1927,17,465944,6
1929,Name1928,70,73485,10
1930,Name1929,42,121914,7
1931,Name1930,85,7868,9
1932,Name1931,73,999512,6
1933,Name1932,20,795917,5
1934,Name1933,96,979308,6
1935,Name1934,76,958198,10
1936,Name1935,23,41972,9
1937,Name1936,65,803893,3
1938,Name1937,26,478339,7
1939,Name1938,88,913207,1
1940,Name1939,24,381523,2
1941,Name1940,43,507713,2
1942,Name1941,47,674578,4
1943,Name1942,99,20100,4
1944,Name1943,50,233680,8
1945,Name1944,6,653735,1
1946,Name1945,90,103375,2
1947,Name1946,45,559653,4
1948,Name1947,38,290635,6
1949,Name1948,25,770710,10
1950,Name1949,93,527068,8
1951,Name1950,96,96100,6
1952,Name1951,67,192815,6
1953,Name1952,56,454697,6
1954,Name1953,13,685102,1
1955,Name1954,21,372801,8
1956,Name1955,9,237099,7
1957,Name1956,10,521640,7
1958,Name1957,3,983654,1
1959,Name1958,61,638165,10
1960,Name1959,34,418439,4
1961,Name1960,79,753724,3
1962,Name1961,26,668813,9
1963,Name1962,47,386473,9
1964,Name1963,27,682989,5
1965,Name1964,62,58402,8
1966,Name1965,80,251530,10
1967,Name1966,78,921257,4
1968,Name1967,65,354377,10
1969,Name1968,24,587436,6
1970,Name1969,28,956032,5
1971,Name1970,74,614755,5
1972,Name1971,36,378048,4
1973,Name1972,16,515507,8
1974,Name1973,17,457811,3
1975,Name1974,39,210294,2
1976,Name1975,9,159484,2
1977,Name1976,91,663308,4
1978,Name1977,62,657907,8
1979,Name1978,32,814977,5
1980,Name1979,23,577053,6
1981,Name1980,21,465997,10
1982,Name1981,59,606522,3
1983,Name1982,45,833671,3
1984,Name1983,59,435272,4
1985,Name1984,89,281824,4
1986,Name1985,23,458605,4
1987,Name1986,90,68259,9
1988,Name1987,93,831334,6
1989,Name1988,48,589151,7
1990,Name1989,5,951398,4
1991,Name1990,32,480238,8
1992,Name1991,18,181007,1
1993,Name1992,90,143114,1
1994,Name1993,81,397414,1
1995,Name1994,47,797417,1
1996,Name1995,27,720574,9
