ID,Name,Age,Number1,Number2
21508,Name21507,25,927163,7
21509,Name21508,17,129178,3
21510,Name21509,24,993660,10
21511,Name21510,76,914088,7
21512,Name21511,62,641772,7
21513,Name21512,24,836358,7
21514,Name21513,65,330066,5
21515,Name21514,16,18974,9
21516,Name21515,41,160522,6
21517,Name21516,67,608291,8
21518,Name21517,37,259399,10
21519,Name21518,72,585951,3
21520,Name21519,2,645530,3
21521,Name21520,38,419552,4
21522,Name21521,26,24515,1
21523,Name21522,74,336868,6
21524,Name21523,62,220824,9
21525,Name21524,40,497702,9
21526,Name21525,1,705598,4
21527,Name21526,82,32842,4
21528,Name21527,95,685510,6
21529,Name21528,2,300292,1
21530,Name21529,96,419433,9
21531,Name21530,4,982000,5
21532,Name21531,18,582882,2
21533,Name21532,1,878873,6
21534,Name21533,25,854860,2
21535,Name21534,85,898798,5
21536,Name21535,50,331079,4
21537,Name21536,80,758489,9
21538,Name21537,79,138067,9
21539,Name21538,20,384647,7
21540,Name21539,68,778840,9
21541,Name21540,46,991013,9
21542,Name21541,83,76889,6
21543,Name21542,29,210097,5
21544,Name21543,78,803831,1
21545,Name21544,95,77309,5
21546,Name21545,73,679581,2
21547,Name21546,6,614557,5
21548,Name21547,76,493791,5
21549,Name21548,3,866126,6
21550,Name21549,8,453615,5
21551,Name21550,42,512328,3
21552,Name21551,25,248433,9
21553,Name21552,39,295357,2
21554,Name21553,20,947686,10
21555,Name21554,72,229273,3
21556,Name21555,70,12868,4
21557,Name21556,85,189618,10
21558,Name21557,80,746257,2
21559,Name21558,38,126570,1
21560,Name21559,56,981086,3
21561,Name21560,21,870445,3
21562,Name21561,65,806099,3
21563,Name21562,56,146824,7
21564,Name21563,51,364035,2
21565,Name21564,40,800472,9
21566,Name21565,60,660941,1
21567,Name21566,42,753757,1
21568,Name21567,47,758895,4
21569,Name21568,78,565740,10
21570,Name21569,7,832953,9
21571,Name21570,78,303569,9
21572,Name21571,10,851520,8
21573,Name21572,76,184789,2
21574,Name21573,96,388946,2
21575,Name21574,92,369238,6
21576,Name21575,37,209272,9
21577,Name21576,38,797397,8
21578,Name21577,22,920114,9
21579,Name21578,87,684612,10
21580,Name21579,18,986516,10
21581,Name21580,95,722381,2
21582,Name21581,20,169281,2
21583,Name21582,39,873417,6
21584,Name21583,17,140634,4
21585,Name21584,25,306748,7
21586,Name21585,39,640908,3
21587,Name21586,53,643499,1
21588,Name21587,31,644394,10
21589,Name21588,82,822260,7
21590,Name21589,70,835443,7
21591,Name21590,90,815100,7
21592,Name21591,51,671696,3
21593,Name21592,61,28252,4
21594,Name21593,7,342570,2
21595,Name21594,41,670648,3
21596,Name21595,24,248992,4
21597,Name21596,44,183516,2
21598,Name21597,2,162197,8
21599,Name21598,20,988068,9
21600,Name21599,47,921407,10
21601,Name21600,52,874939,3
21602,Name21601,56,388239,3
21603,Name21602,80,616546,9
21604,Name21603,59,156941,3
21605,Name21604,35,985443,5
21606,Name21605,76,218696,4
21607,Name21606,17,256187,7
21608,Name21607,38,5688,2
21609,Name21608,3,155389,2
21610,Name21609,67,500477,5
21611,Name21610,58,818880,6
21612,Name21611,51,485926,2
21613,Name21612,48,389339,5
21614,Name21613,60,241853,4
21615,Name21614,49,727668,4
21616,Name21615,53,168902,6
21617,Name21616,92,930831,1
21618,Name21617,72,921216,8
21619,Name21618,4,969443,3
21620,Name21619,6,992201,4
21621,Name21620,31,456540,6
21622,Name21621,65,492480,6
21623,Name21622,51,151393,4
21624,Name21623,20,977475,4
21625,Name21624,62,288599,4
21626,Name21625,73,361883,5
21627,Name21626,78,805410,7
21628,Name21627,23,783543,3
21629,Name21628,74,73193,5
21630,Name21629,58,96477,9
21631,Name21630,55,616575,1
21632,Name21631,6,404146,2
21633,Name21632,93,543361,5
21634,Name21633,77,219704,7
21635,Name21634,16,772813,8
21636,Name21635,87,55654,3
21637,Name21636,50,88847,3
21638,Name21637,60,544123,2
21639,Name21638,26,51765,4
21640,Name21639,98,344452,3
21641,Name21640,92,536747,2
21642,Name21641,45,73622,2
21643,Name21642,84,60826,5
21644,Name21643,60,187368,4
21645,Name21644,47,90093,10
21646,Name21645,42,83125,5
21647,Name21646,96,216398,3
21648,Name21647,78,569832,6
21649,Name21648,22,555418,2
21650,Name21649,99,64810,8
21651,Name21650,59,446573,4
21652,Name21651,51,294280,3
21653,Name21652,88,852580,3
21654,Name21653,58,728675,5
21655,Name21654,92,15578,4
21656,Name21655,43,925026,8
21657,Name21656,7,460843,2
21658,Name21657,85,204596,1
21659,Name21658,95,445400,8
21660,Name21659,53,357512,4
21661,Name21660,10,443065,3
21662,Name21661,4,680100,4
21663,Name21662,86,71298,4
21664,Name21663,27,724605,9
21665,Name21664,88,642230,4
21666,Name21665,49,130505,7
21667,Name21666,52,214910,2
21668,Name21667,46,460080,6
21669,Name21668,4,472242,10
21670,Name21669,77,470083,2
21671,Name21670,91,60018,9
21672,Name21671,37,206129,4
21673,Name21672,81,369930,2
21674,Name21673,41,186911,8
21675,Name21674,97,258015,9
21676,Name21675,83,371558,6
21677,Name21676,2,623885,6
21678,Name21677,79,661356,5
21679,Name21678,77,428159,10
21680,Name21679,68,711108,4
21681,Name21680,85,124557,6
21682,Name21681,85,388296,5
21683,Name21682,74,981221,1
21684,Name21683,26,423796,9
21685,Name21684,62,322209,5
21686,Name21685,16,74320,1
21687,Name21686,85,814311,2
21688,Name21687,6,45726,9
21689,Name21688,30,622370,7
21690,Name21689,42,115468,4
21691,Name21690,24,901777,1
21692,Name21691,69,647058,5
21693,Name21692,75,863008,1
21694,Name21693,37,498018,10
21695,Name21694,1,519001,9
21696,Name21695,55,965469,7
21697,Name21696,60,835663,8
21698,Name21697,52,81234,2
21699,Name21698,93,628040,2
21700,Name21699,96,953348,10
21701,Name21700,42,861216,10
21702,Name21701,51,364887,7
21703,Name21702,44,151898,6
21704,Name21703,74,116592,7
21705,Name21704,26,993867,6
21706,Name21705,30,316626,10
21707,Name21706,63,303977,9
21708,Name21707,88,458563,8
21709,Name21708,11,841735,2
21710,Name21709,24,208292,3
21711,Name21710,47,889417,1
21712,Name21711,77,19388,6
21713,Name21712,45,265593,3
21714,Name21713,43,741049,6
21715,Name21714,88,688784,5
21716,Name21715,72,315035,6
21717,Name21716,62,441342,2
21718,Name21717,51,840904,3
21719,Name21718,57,87951,9
21720,Name21719,20,894457,5
21721,Name21720,80,350489,5
21722,Name21721,54,598638,7
21723,Name21722,42,360273,9
21724,Name21723,88,164454,10
21725,Name21724,28,126107,8
21726,Name21725,88,996198,2
21727,Name21726,26,968565,8
21728,Name21727,74,893861,7
21729,Name21728,36,111447,5
21730,Name21729,32,918715,7
21731,Name21730,51,535258,5
21732,Name21731,94,702859,8
21733,Name21732,13,115948,10
21734,Name21733,10,973745,4
21735,Name21734,7,202373,1
21736,Name21735,51,337077,5
21737,Name21736,33,42275,6
21738,Name21737,28,317920,9
21739,Name21738,54,96001,4
21740,Name21739,17,907315,6
21741,Name21740,26,208071,6
21742,Name21741,66,509673,7
21743,Name21742,75,726345,2
21744,Name21743,40,843469,2
21745,Name21744,32,369757,8
21746,Name21745,55,712083,2
21747,Name21746,24,850816,5
21748,Name21747,87,144736,3
21749,Name21748,64,115612,2
21750,Name21749,19,86836,1
21751,Name21750,60,583588,2
21752,Name21751,7,317903,3
21753,Name21752,16,919516,1
21754,Name21753,14,348221,10
21755,Name21754,78,527659,9
21756,Name21755,65,943390,10
21757,Name21756,6,102037,5
21758,Name21757,36,502360,7
21759,Name21758,95,671649,4
21760,Name21759,99,667458,9
21761,Name21760,78,900129,10
21762,Name21761,87,918058,6
21763,Name21762,87,69664,4
21764,Name21763,51,306778,3
21765,Name21764,51,365054,8
21766,Name21765,78,464822,3
21767,Name21766,28,815052,5
21768,Name21767,91,384070,3
21769,Name21768,63,792114,10
21770,Name21769,22,915568,6
21771,Name21770,65,25945,10
21772,Name21771,99,281838,5
21773,Name21772,90,557936,6
21774,Name21773,9,945720,6
21775,Name21774,64,597818,1
21776,Name21775,50,321931,4
21777,Name21776,57,729541,8
21778,Name21777,9,641520,2
21779,Name21778,98,590516,4
21780,Name21779,48,953698,3
21781,Name21780,95,136475,3
21782,Name21781,83,633554,8
21783,Name21782,23,719111,7
21784,Name21783,69,204536,4
21785,Name21784,43,608086,9
21786,Name21785,37,264531,2
21787,Name21786,49,450313,1
21788,Name21787,86,291283,2
21789,Name21788,60,605520,5
21790,Name21789,4,222027,5
21791,Name21790,31,473246,9
21792,Name21791,78,222394,10
21793,Name21792,61,845714,4
21794,Name21793,49,133863,2
21795,Name21794,8,421791,10
21796,Name21795,56,453822,4
21797,Name21796,5,815215,3
21798,Name21797,75,383957,10
21799,Name21798,84,431852,1
21800,Name21799,43,899801,5
21801,Name21800,58,466036,9
21802,Name21801,45,793704,8
21803,Name21802,22,949582,2
21804,Name21803,89,269229,3
21805,Name21804,53,889659,9
21806,Name21805,87,112818,6
21807,Name21806,93,399296,2
21808,Name21807,42,728886,3
21809,Name21808,50,373656,3
21810,Name21809,56,748624,7
21811,Name21810,90,210048,2
21812,Name21811,32,744740,6
21813,Name21812,35,301145,4
21814,Name21813,7,25558,8
21815,Name21814,63,498388,4
21816,Name21815,4,655357,9
21817,Name21816,24,334383,10
21818,Name21817,14,747951,4
21819,Name21818,20,669066,5
21820,Name21819,92,546148,1
21821,Name21820,70,63715,10
21822,Name21821,50,100447,8
21823,Name21822,12,896143,7
21824,Name21823,9,288240,6
21825,Name21824,14,277036,1
21826,Name21825,26,248331,4
21827,Name21826,43,730996,4
21828,Name21827,70,361352,9
21829,Name21828,64,134479,7
21830,Name21829,48,916779,10
21831,Name21830,69,604507,9
21832,Name21831,82,329081,4
21833,Name21832,49,744734,6
21834,Name21833,30,40466,8
21835,Name21834,29,116364,2
21836,Name21835,96,771875,2
21837,Name21836,65,737383,3
21838,Name21837,23,54405,3
21839,Name21838,45,79892,2
21840,Name21839,65,149267,4
21841,Name21840,91,729302,1
21842,Name21841,64,579068,4
21843,Name21842,39,467815,2
21844,Name21843,35,924793,7
21845,Name21844,33,280289,5
21846,Name21845,74,550993,9
21847,Name21846,43,228554,1
21848,Name21847,72,349596,7
21849,Name21848,45,573246,6
21850,Name21849,33,549722,5
21851,Name21850,87,129000,8
21852,Name21851,75,582894,8
21853,Name21852,46,985173,8
21854,Name21853,47,912936,2
21855,Name21854,89,264839,10
21856,Name21855,69,983427,1
21857,Name21856,16,792848,3
21858,Name21857,56,486785,6
21859,Name21858,67,277935,1
21860,Name21859,58,392233,3
21861,Name21860,94,129408,10
21862,Name21861,40,975686,1
21863,Name21862,87,54733,7
21864,Name21863,96,822835,6
21865,Name21864,85,56821,5
21866,Name21865,81,527534,9
21867,Name21866,54,826461,4
21868,Name21867,64,984425,7
21869,Name21868,94,621232,6
21870,Name21869,37,531018,3
21871,Name21870,42,957832,5
21872,Name21871,30,828901,10
21873,Name21872,23,746504,9
21874,Name21873,71,461705,6
21875,Name21874,29,993267,10
21876,Name21875,23,989640,2
21877,Name21876,22,804993,3
21878,Name21877,43,315334,10
21879,Name21878,44,144500,6
21880,Name21879,24,891449,3
21881,Name21880,92,148875,5
21882,Name21881,70,541682,4
21883,Name21882,28,937064,4
21884,Name21883,96,857840,4
21885,Name21884,52,634967,8
21886,Name21885,18,919441,3
21887,Name21886,64,638280,7
21888,Name21887,49,300537,6
21889,Name21888,68,765030,5
21890,Name21889,63,292025,7
21891,Name21890,10,291501,5
21892,Name21891,21,636679,8
21893,Name21892,91,97203,5
21894,Name21893,38,573070,2
21895,Name21894,73,434715,5
21896,Name21895,2,510081,3
21897,Name21896,20,712369,7
21898,Name21897,47,477102,7
21899,Name21898,63,381778,10
21900,Name21899,43,409894,4
21901,Name21900,29,306020,9
21902,Name21901,9,233556,2
21903,Name21902,50,234310,4
21904,Name21903,17,275730,3
21905,Name21904,50,978273,9
21906,Name21905,25,845930,5
21907,Name21906,20,537318,9
21908,Name21907,8,900195,5
21909,Name21908,48,499079,8
21910,Name21909,41,142600,3
21911,Name21910,77,431896,5
21912,Name21911,51,296171,3
21913,Name21912,32,351654,1
21914,Name21913,4,581096,10
21915,Name21914,83,844455,7
21916,Name21915,29,922835,6
21917,Name21916,52,408803,2
21918,Name21917,23,453074,6
21919,Name21918,51,578215,5
21920,Name21919,46,60668,5
21921,Name21920,24,865442,5
21922,Name21921,28,680316,5
21923,Name21922,44,921926,3
21924,Name21923,6,653020,4
21925,Name21924,92,611270,8
21926,Name21925,92,195629,7
21927,Name21926,52,923606,4
21928,Name21927,18,534358,2
21929,Name21928,29,132978,9
21930,Name21929,93,345855,6
21931,Name21930,31,769281,10
21932,Name21931,79,436278,2
21933,Name21932,22,661734,2
21934,Name21933,22,886595,7
21935,Name21934,11,403718,4
21936,Name21935,4,924642,9
21937,Name21936,56,155819,2
21938,Name21937,52,611852,3
21939,Name21938,38,510605,5
21940,Name21939,15,550218,3
21941,Name21940,29,660871,2
21942,Name21941,47,408533,4
21943,Name21942,78,82051,10
21944,Name21943,59,282386,6
21945,Name21944,16,845527,6
21946,Name21945,17,420630,9
21947,Name21946,96,787873,7
21948,Name21947,51,655268,3
21949,Name21948,28,415775,5
21950,Name21949,49,847989,2
21951,Name21950,41,434074,10
21952,Name21951,37,806152,4
21953,Name21952,95,583630,3
21954,Name21953,1,861696,3
21955,Name21954,43,45258,5
21956,Name21955,37,106258,9
21957,Name21956,16,81120,6
21958,Name21957,84,908750,8
21959,Name21958,46,274429,2
21960,Name21959,36,259158,1
21961,Name21960,3,734274,8
21962,Name21961,38,980962,1
21963,Name21962,89,171429,5
21964,Name21963,6,926003,7
21965,Name21964,48,971213,4
21966,Name21965,36,51440,7
21967,Name21966,2,70114,3
21968,Name21967,18,999382,1
21969,Name21968,98,405172,1
21970,Name21969,9,201914,9
21971,Name21970,11,543744,2
21972,Name21971,43,294184,4
21973,Name21972,93,378751,9
21974,Name21973,56,469575,9
21975,Name21974,90,31931,6
21976,Name21975,36,401603,8
21977,Name21976,16,179970,8
21978,Name21977,65,881258,9
21979,Name21978,18,70995,6
21980,Name21979,62,498561,10
21981,Name21980,77,208489,9
21982,Name21981,26,403707,8
21983,Name21982,99,696688,3
21984,Name21983,34,383904,2
21985,Name21984,5,730533,8
21986,Name21985,92,594537,5
21987,Name21986,54,60270,5
21988,Name21987,20,278888,10
21989,Name21988,92,699497,8
21990,Name21989,91,628967,10
21991,Name21990,52,867251,8
21992,Name21991,52,960189,3
21993,Name21992,28,717061,9
21994,Name21993,75,648635,5
21995,Name21994,7,299412,5
21996,Name21995,42,882970,2
21997,Name21996,36,298293,4
21998,Name21997,80,294138,3
21999,Name21998,74,889111,6
22000,Name21999,67,66466,4
22001,Name22000,4,110418,4
22002,Name22001,57,450931,4
22003,Name22002,52,331599,8
22004,Name22003,10,379371,4
22005,Name22004,28,320343,10
22006,Name22005,64,950034,8
22007,Name22006,14,791487,7
22008,Name22007,68,896483,9
22009,Name22008,82,156393,7
22010,Name22009,27,969875,7
22011,Name22010,46,614431,4
22012,Name22011,96,525325,7
22013,Name22012,55,617209,2
22014,Name22013,76,788518,2
22015,Name22014,66,322349,4
22016,Name22015,63,606519,4
22017,Name22016,80,656060,5
22018,Name22017,5,611051,10
22019,Name22018,73,120766,4
22020,Name22019,44,434911,5
22021,Name22020,21,107216,7
22022,Name22021,68,382023,6
22023,Name22022,6,458909,6
22024,Name22023,35,153483,2
22025,Name22024,1,19667,8
22026,Name22025,46,832030,3
22027,Name22026,6,554739,6
22028,Name22027,55,431271,9
22029,Name22028,69,448849,9
22030,Name22029,41,240460,9
22031,Name22030,98,966278,6
22032,Name22031,91,74295,10
22033,Name22032,17,257906,4
22034,Name22033,54,628179,7
22035,Name22034,22,373989,6
22036,Name22035,80,170376,9
22037,Name22036,18,381603,3
22038,Name22037,91,132194,8
22039,Name22038,29,286324,6
22040,Name22039,99,682927,8
22041,Name22040,98,446904,1
22042,Name22041,19,264602,7
22043,Name22042,25,745470,7
22044,Name22043,81,152805,4
22045,Name22044,54,933202,8
22046,Name22045,94,429667,2
22047,Name22046,59,974276,3
22048,Name22047,22,241077,4
22049,Name22048,57,902789,9
22050,Name22049,17,797921,6
22051,Name22050,21,632780,2
22052,Name22051,8,224918,1
22053,Name22052,32,785594,7
22054,Name22053,46,937761,10
22055,Name22054,93,978491,6
22056,Name22055,90,548064,2
22057,Name22056,44,186288,6
22058,Name22057,52,162387,8
22059,Name22058,45,843418,1
22060,Name22059,59,123209,8
22061,Name22060,64,181991,10
22062,Name22061,16,450254,1
22063,Name22062,65,614845,5
22064,Name22063,23,624752,1
22065,Name22064,41,246443,7
22066,Name22065,19,357831,4
22067,Name22066,48,234522,7
22068,Name22067,28,643712,2
22069,Name22068,1,315419,1
22070,Name22069,67,867469,9
22071,Name22070,26,751233,10
22072,Name22071,79,147705,7
22073,Name22072,22,543039,4
22074,Name22073,72,728390,3
22075,Name22074,11,381883,3
22076,Name22075,99,837941,6
22077,Name22076,95,94899,5
22078,Name22077,14,433128,5
22079,Name22078,85,722969,3
22080,Name22079,79,416887,7
22081,Name22080,62,765873,4
22082,Name22081,72,46821,4
22083,Name22082,13,105554,3
22084,Name22083,77,580141,9
22085,Name22084,79,730756,10
22086,Name22085,13,429910,6
22087,Name22086,40,431005,10
22088,Name22087,25,889581,1
22089,Name22088,97,868384,7
22090,Name22089,49,625417,2
22091,Name22090,58,498094,4
22092,Name22091,12,566913,10
22093,Name22092,12,726700,7
22094,Name22093,94,34800,3
22095,Name22094,19,524135,4
22096,Name22095,35,388869,8
22097,Name22096,4,384371,3
22098,Name22097,43,724791,4
22099,Name22098,24,83532,8
22100,Name22099,73,495998,8
22101,Name22100,19,547511,3
22102,Name22101,50,769638,3
22103,Name22102,55,298520,3
22104,Name22103,34,833741,5
22105,Name22104,26,853054,6
22106,Name22105,30,344594,5
22107,Name22106,43,589309,10
22108,Name22107,85,433263,1
22109,Name22108,19,919086,7
22110,Name22109,23,128922,9
22111,Name22110,19,569054,2
22112,Name22111,74,186735,8
22113,Name22112,37,563658,1
22114,Name22113,84,680811,9
22115,Name22114,83,547487,3
22116,Name22115,66,172821,10
22117,Name22116,13,800196,3
22118,Name22117,43,659184,7
22119,Name22118,31,271717,6
22120,Name22119,29,380027,3
22121,Name22120,50,731112,3
22122,Name22121,35,833560,7
22123,Name22122,68,948554,2
22124,Name22123,91,198014,7
22125,Name22124,22,191497,1
22126,Name22125,58,872778,7
22127,Name22126,34,932530,8
22128,Name22127,38,199290,5
22129,Name22128,84,932993,6
22130,Name22129,57,710619,10
22131,Name22130,93,629715,1
22132,Name22131,92,140277,5
22133,Name22132,45,313628,2
22134,Name22133,6,371843,1
22135,Name22134,53,716864,7
22136,Name22135,21,895676,4
22137,Name22136,16,204629,10
22138,Name22137,38,211614,2
22139,Name22138,16,815213,4
22140,Name22139,72,492087,9
22141,Name22140,53,958526,7
22142,Name22141,2,21191,6
22143,Name22142,25,921124,9
22144,Name22143,8,664511,8
22145,Name22144,24,399631,4
22146,Name22145,79,229444,1
22147,Name22146,88,699370,6
22148,Name22147,17,197131,2
22149,Name22148,44,429169,10
22150,Name22149,58,910087,2
22151,Name22150,4,41386,8
22152,Name22151,12,28819,8
22153,Name22152,22,174976,8
22154,Name22153,27,862019,9
22155,Name22154,78,457542,9
22156,Name22155,32,656397,4
22157,Name22156,40,994852,4
22158,Name22157,93,291791,3
22159,Name22158,18,221312,7
22160,Name22159,51,975898,2
22161,Name22160,20,644749,7
22162,Name22161,63,241007,2
22163,Name22162,34,925391,2
22164,Name22163,43,518680,2
22165,Name22164,97,506470,9
22166,Name22165,43,934030,5
22167,Name22166,27,272311,8
22168,Name22167,93,636347,4
22169,Name22168,39,530805,7
22170,Name22169,5,334407,5
22171,Name22170,77,411999,9
22172,Name22171,93,905578,5
22173,Name22172,85,233823,5
22174,Name22173,9,357874,7
22175,Name22174,53,766988,9
22176,Name22175,97,225304,6
22177,Name22176,1,708349,3
22178,Name22177,16,189964,2
22179,Name22178,93,94010,4
22180,Name22179,14,656849,7
22181,Name22180,93,856596,2
22182,Name22181,16,330643,5
22183,Name22182,39,65670,1
22184,Name22183,64,63761,10
22185,Name22184,19,185110,9
22186,Name22185,27,369956,5
22187,Name22186,81,727509,9
22188,Name22187,95,349457,1
22189,Name22188,62,650528,8
22190,Name22189,6,156536,4
22191,Name22190,85,317184,1
22192,Name22191,97,318763,8
22193,Name22192,44,567099,5
22194,Name22193,75,818096,7
22195,Name22194,70,968966,1
22196,Name22195,18,901169,7
22197,Name22196,1,368225,2
22198,Name22197,27,76122,10
22199,Name22198,49,429894,9
22200,Name22199,70,979123,6
22201,Name22200,34,267345,3
22202,Name22201,27,513656,8
22203,Name22202,1,304490,8
22204,Name22203,13,779613,9
22205,Name22204,34,156873,9
22206,Name22205,64,293304,5
22207,Name22206,62,102450,5
22208,Name22207,30,899462,3
22209,Name22208,85,221746,2
22210,Name22209,77,994212,9
22211,Name22210,55,351640,5
22212,Name22211,74,706010,1
22213,Name22212,15,110017,1
22214,Name22213,70,910499,4
22215,Name22214,54,328625,9
22216,Name22215,81,694352,3
22217,Name22216,5,932342,6
22218,Name22217,2,554350,5
22219,Name22218,27,223077,1
22220,Name22219,14,895624,1
22221,Name22220,92,794637,1
22222,Name22221,51,972320,6
22223,Name22222,55,289235,7
22224,Name22223,7,117501,6
22225,Name22224,6,926964,8
22226,Name22225,70,353083,5
22227,Name22226,24,82118,1
22228,Name22227,85,959437,7
22229,Name22228,69,286591,1
22230,Name22229,83,992086,5
22231,Name22230,8,274437,9
22232,Name22231,95,892465,1
22233,Name22232,50,959577,1
22234,Name22233,86,384792,10
22235,Name22234,47,732051,10
22236,Name22235,90,765211,4
22237,Name22236,98,318106,2
22238,Name22237,7,60317,8
22239,Name22238,99,89557,8
22240,Name22239,23,923365,3
22241,Name22240,90,691481,6
22242,Name22241,29,435979,1
22243,Name22242,12,144034,4
22244,Name22243,99,982805,9
22245,Name22244,78,85638,4
22246,Name22245,71,825817,5
22247,Name22246,31,517706,1
22248,Name22247,31,679899,6
22249,Name22248,79,395549,6
22250,Name22249,96,671235,8
22251,Name22250,39,59120,10
22252,Name22251,38,131790,2
22253,Name22252,55,461964,5
22254,Name22253,81,641124,3
22255,Name22254,17,143780,5
22256,Name22255,90,501212,5
22257,Name22256,4,724940,10
22258,Name22257,4,132117,9
22259,Name22258,77,118688,6
22260,Name22259,54,576999,4
22261,Name22260,36,16659,3
22262,Name22261,83,969080,3
22263,Name22262,94,991739,2
22264,Name22263,56,240851,10
22265,Name22264,1,434561,6
22266,Name22265,27,516161,5
22267,Name22266,83,165597,3
22268,Name22267,68,375213,7
22269,Name22268,79,32817,6
22270,Name22269,97,305259,10
22271,Name22270,50,881030,9
22272,Name22271,67,115886,2
22273,Name22272,4,938504,5
22274,Name22273,46,113126,4
22275,Name22274,85,72704,4
22276,Name22275,56,448087,9
22277,Name22276,48,533460,2
22278,Name22277,9,252668,7
22279,Name22278,30,664850,4
22280,Name22279,25,746630,10
22281,Name22280,84,859195,10
22282,Name22281,23,409679,8
22283,Name22282,60,134727,4
22284,Name22283,6,320125,10
22285,Name22284,75,350989,8
22286,Name22285,18,167126,5
22287,Name22286,4,456369,7
22288,Name22287,46,267840,7
22289,Name22288,46,682347,2
22290,Name22289,55,141976,1
22291,Name22290,38,68375,2
22292,Name22291,85,118041,3
22293,Name22292,84,947936,8
22294,Name22293,5,802927,5
22295,Name22294,26,486782,5
22296,Name22295,80,453950,3
22297,Name22296,18,460300,5
22298,Name22297,35,159007,9
22299,Name22298,96,572228,6
22300,Name22299,89,866015,8
22301,Name22300,69,389419,3
22302,Name22301,60,130927,2
22303,Name22302,14,623350,9
22304,Name22303,26,540637,1
22305,Name22304,54,316356,5
22306,Name22305,16,989137,9
22307,Name22306,71,478344,8
22308,Name22307,23,615827,7
22309,Name22308,38,10556,5
22310,Name22309,54,573093,2
22311,Name22310,72,305712,9
22312,Name22311,65,580817,1
22313,Name22312,73,764973,3
22314,Name22313,95,384246,9
22315,Name22314,17,666152,4
22316,Name22315,43,449443,2
22317,Name22316,48,877902,10
22318,Name22317,12,697399,6
22319,Name22318,50,166169,3
22320,Name22319,31,893144,1
22321,Name22320,38,217877,5
22322,Name22321,38,494411,10
22323,Name22322,10,922985,6
22324,Name22323,47,819528,10
22325,Name22324,27,413612,9
22326,Name22325,81,36236,10
22327,Name22326,11,59363,1
22328,Name22327,11,106893,9
22329,Name22328,25,253654,7
22330,Name22329,99,71441,3
22331,Name22330,89,369215,4
22332,Name22331,47,341872,8
22333,Name22332,62,345962,6
22334,Name22333,1,621600,3
22335,Name22334,2,744488,4
22336,Name22335,72,577298,9
22337,Name22336,47,771207,5
22338,Name22337,27,514242,10
22339,Name22338,9,260638,1
22340,Name22339,48,544073,4
22341,Name22340,25,642850,8
22342,Name22341,14,366171,6
22343,Name22342,26,631346,4
22344,Name22343,36,379978,9
22345,Name22344,37,307491,3
22346,Name22345,75,836199,8
22347,Name22346,64,560982,1
22348,Name22347,77,708296,5
22349,Name22348,25,243679,2
22350,Name22349,74,363099,6
22351,Name22350,65,336819,2
22352,Name22351,21,996632,1
22353,Name22352,44,580981,9
22354,Name22353,59,172193,4
22355,Name22354,31,841655,9
22356,Name22355,95,501854,4
22357,Name22356,84,410342,3
22358,Name22357,99,916227,4
22359,Name22358,31,653611,10
22360,Name22359,37,338046,10
22361,Name22360,33,549043,7
22362,Name22361,67,819687,1
22363,Name22362,96,839490,5
22364,Name22363,15,618666,6
22365,Name22364,38,385307,4
22366,Name22365,54,265763,8
22367,Name22366,83,751335,2
22368,Name22367,12,102865,7
22369,Name22368,67,522533,2
22370,Name22369,40,417313,9
22371,Name22370,89,644994,1
22372,Name22371,49,957961,3
22373,Name22372,34,532182,6
22374,Name22373,76,494327,5
22375,Name22374,91,600291,1
22376,Name22375,96,323967,10
22377,Name22376,50,664586,2
22378,Name22377,28,892494,3
22379,Name22378,9,532146,1
22380,Name22379,20,292793,4
22381,Name22380,25,773640,1
22382,Name22381,30,645419,6
22383,Name22382,88,333840,10
22384,Name22383,12,860896,6
22385,Name22384,21,80320,6
22386,Name22385,96,674217,6
22387,Name22386,2,557651,6
22388,Name22387,32,17470,4
22389,Name22388,44,283010,1
22390,Name22389,41,204780,2
22391,Name22390,38,973585,2
22392,Name22391,74,832509,2
22393,Name22392,95,927862,10
22394,Name22393,9,447217,9
22395,Name22394,71,118314,1
22396,Name22395,53,637591,10
22397,Name22396,66,613520,8
22398,Name22397,18,522419,3
22399,Name22398,17,752105,8
22400,Name22399,98,109294,9
22401,Name22400,77,104410,9
22402,Name22401,24,511796,4
22403,Name22402,50,493663,2
22404,Name22403,94,481407,5
22405,Name22404,4,824392,10
22406,Name22405,27,198847,10
22407,Name22406,63,235354,1
22408,Name22407,75,1601,1
22409,Name22408,11,433030,7
22410,Name22409,85,587420,7
22411,Name22410,36,795270,10
22412,Name22411,97,58038,6
22413,Name22412,51,202489,3
22414,Name22413,27,647423,9
22415,Name22414,37,344879,3
22416,Name22415,75,766041,6
22417,Name22416,75,275742,4
22418,Name22417,49,922885,10
22419,Name22418,48,966750,9
22420,Name22419,63,486223,1
22421,Name22420,69,194024,2
22422,Name22421,15,919819,6
22423,Name22422,82,896836,3
22424,Name22423,52,348951,10
22425,Name22424,23,389493,9
22426,Name22425,27,308982,5
22427,Name22426,86,413770,6
22428,Name22427,67,95832,10
22429,Name22428,46,963630,3
22430,Name22429,40,267217,3
22431,Name22430,92,964889,1
22432,Name22431,11,708506,8
22433,Name22432,48,935906,10
22434,Name22433,19,641945,10
22435,Name22434,3,64134,10
22436,Name22435,85,88104,1
22437,Name22436,30,516107,6
22438,Name22437,91,556629,5
22439,Name22438,84,310006,8
