ID,Name,Age,Number1,Number2
7769,Name7768,98,688263,2
7770,Name7769,80,337223,9
7771,Name7770,81,761382,9
7772,Name7771,18,848742,3
7773,Name7772,58,5334,1
7774,Name7773,57,2358,9
7775,Name7774,25,943078,7
7776,Name7775,59,296396,8
7777,Name7776,65,207847,6
7778,Name7777,91,367881,9
7779,Name7778,34,406536,2
7780,Name7779,37,832290,7
7781,Name7780,52,684835,8
7782,Name7781,23,853305,10
7783,Name7782,54,664460,7
7784,Name7783,34,6693,6
7785,Name7784,28,663556,7
7786,Name7785,61,594870,7
7787,Name7786,5,443800,10
7788,Name7787,52,465292,4
7789,Name7788,38,992496,2
7790,Name7789,61,387411,2
7791,Name7790,31,985101,8
7792,Name7791,96,65408,9
7793,Name7792,95,625610,2
7794,Name7793,89,816223,7
7795,Name7794,71,329836,10
7796,Name7795,46,799270,2
7797,Name7796,11,694007,9
7798,Name7797,75,192325,9
7799,Name7798,71,610674,8
7800,Name7799,54,424574,5
7801,Name7800,63,478425,7
7802,Name7801,81,550478,6
7803,Name7802,40,484036,6
7804,Name7803,1,370581,9
7805,Name7804,94,187823,9
7806,Name7805,45,429482,3
7807,Name7806,82,481214,2
7808,Name7807,76,989751,5
7809,Name7808,92,816064,2
7810,Name7809,28,90010,7
7811,Name7810,96,476871,2
7812,Name7811,86,94380,9
7813,Name7812,99,755676,2
7814,Name7813,53,59480,7
7815,Name7814,76,193909,1
7816,Name7815,68,529087,7
7817,Name7816,15,924305,4
7818,Name7817,34,543553,3
7819,Name7818,60,456635,10
7820,Name7819,51,957002,9
7821,Name7820,12,437757,6
7822,Name7821,15,516973,10
7823,Name7822,89,192447,9
7824,Name7823,32,182311,7
7825,Name7824,80,86063,1
7826,Name7825,99,224921,4
7827,Name7826,73,536437,9
7828,Name7827,5,761468,5
7829,Name7828,79,573198,1
7830,Name7829,21,23461,7
7831,Name7830,91,616077,3
7832,Name7831,24,188615,2
7833,Name7832,90,881860,1
7834,Name7833,75,528243,8
7835,Name7834,78,157391,9
7836,Name7835,94,990745,10
7837,Name7836,85,546027,3
7838,Name7837,52,182901,8
7839,Name7838,55,188489,2
7840,Name7839,5,124394,1
7841,Name7840,15,166997,5
7842,Name7841,37,651926,2
7843,Name7842,14,293148,10
7844,Name7843,11,215586,2
7845,Name7844,53,438974,9
7846,Name7845,85,807180,4
7847,Name7846,79,713186,1
7848,Name7847,97,99972,10
7849,Name7848,87,950819,10
7850,Name7849,67,357170,7
7851,Name7850,10,757994,10
7852,Name7851,24,995128,10
7853,Name7852,31,472005,5
7854,Name7853,89,906631,7
7855,Name7854,17,589098,5
7856,Name7855,30,641782,4
7857,Name7856,74,554215,8
7858,Name7857,19,571145,3
7859,Name7858,88,573223,5
7860,Name7859,65,426560,7
7861,Name7860,77,216511,5
7862,Name7861,88,958110,7
7863,Name7862,53,14554,10
7864,Name7863,25,502188,2
7865,Name7864,29,265597,5
7866,Name7865,74,79602,1
7867,Name7866,68,844426,7
7868,Name7867,62,391123,3
7869,Name7868,3,222849,2
7870,Name7869,1,719714,6
7871,Name7870,46,326567,9
7872,Name7871,75,208106,5
7873,Name7872,19,196399,9
7874,Name7873,69,877695,6
7875,Name7874,21,868388,10
7876,Name7875,43,180020,2
7877,Name7876,65,783420,8
7878,Name7877,14,566536,2
7879,Name7878,78,443498,10
7880,Name7879,6,49367,9
7881,Name7880,28,608452,9
7882,Name7881,58,428759,3
7883,Name7882,45,748082,3
7884,Name7883,65,235192,6
7885,Name7884,73,351151,6
7886,Name7885,80,225966,2
7887,Name7886,51,581372,3
7888,Name7887,89,109474,6
7889,Name7888,36,939197,8
7890,Name7889,79,11666,8
7891,Name7890,79,182925,7
7892,Name7891,36,2619,1
7893,Name7892,41,775058,9
7894,Name7893,28,92030,5
7895,Name7894,40,46144,10
7896,Name7895,66,499729,9
7897,Name7896,22,782351,10
7898,Name7897,81,136941,6
7899,Name7898,38,288085,7
7900,Name7899,95,505397,8
7901,Name7900,51,836571,5
7902,Name7901,67,893810,9
7903,Name7902,82,104525,1
7904,Name7903,90,357723,9
7905,Name7904,12,670286,3
7906,Name7905,89,127396,2
7907,Name7906,29,434488,5
7908,Name7907,59,995618,6
7909,Name7908,23,240904,3
7910,Name7909,81,552493,4
7911,Name7910,43,61135,2
7912,Name7911,82,547200,9
7913,Name7912,67,147347,4
7914,Name7913,27,54380,1
7915,Name7914,19,41947,10
7916,Name7915,90,638164,10
7917,Name7916,39,562793,10
7918,Name7917,63,351242,2
7919,Name7918,61,864116,9
7920,Name7919,87,377242,3
7921,Name7920,63,989575,5
7922,Name7921,92,163712,2
7923,Name7922,63,671678,5
7924,Name7923,87,743726,4
7925,Name7924,21,799258,2
7926,Name7925,11,606653,7
7927,Name7926,77,234879,10
7928,Name7927,67,698475,7
7929,Name7928,86,211914,2
7930,Name7929,25,86359,5
7931,Name7930,45,538087,4
7932,Name7931,15,254356,9
7933,Name7932,2,144799,3
7934,Name7933,40,426521,6
7935,Name7934,82,370063,4
7936,Name7935,1,918081,5
7937,Name7936,46,719948,7
7938,Name7937,58,450957,2
7939,Name7938,60,544245,8
7940,Name7939,89,617999,7
7941,Name7940,8,300566,10
7942,Name7941,32,497281,5
7943,Name7942,21,543370,7
7944,Name7943,41,821061,5
7945,Name7944,94,861340,10
7946,Name7945,61,693668,3
7947,Name7946,39,914601,6
7948,Name7947,64,708773,8
7949,Name7948,21,275032,2
7950,Name7949,80,925044,10
7951,Name7950,80,844098,2
7952,Name7951,29,74589,10
7953,Name7952,58,770497,6
7954,Name7953,28,536185,8
7955,Name7954,50,337593,2
7956,Name7955,53,764213,10
7957,Name7956,85,75505,1
7958,Name7957,24,415720,1
7959,Name7958,37,497068,8
7960,Name7959,17,267732,2
7961,Name7960,2,659462,2
7962,Name7961,94,915285,4
7963,Name7962,91,868236,4
7964,Name7963,1,623822,9
7965,Name7964,90,74170,7
7966,Name7965,36,450776,5
7967,Name7966,83,660708,2
7968,Name7967,98,481716,2
7969,Name7968,66,767317,10
7970,Name7969,94,890557,7
7971,Name7970,25,86816,8
7972,Name7971,3,982199,7
7973,Name7972,20,443037,10
7974,Name7973,95,4157,1
7975,Name7974,40,389143,6
7976,Name7975,87,675071,10
7977,Name7976,98,7200,7
7978,Name7977,23,71519,9
7979,Name7978,37,639936,10
7980,Name7979,28,91721,8
7981,Name7980,64,329268,9
7982,Name7981,71,424821,4
7983,Name7982,16,241960,1
7984,Name7983,99,312461,2
7985,Name7984,59,63423,8
7986,Name7985,10,806771,8
7987,Name7986,10,648533,2
7988,Name7987,71,391470,7
7989,Name7988,33,401645,7
7990,Name7989,18,604346,5
7991,Name7990,77,501915,3
7992,Name7991,69,419208,1
7993,Name7992,55,421672,1
7994,Name7993,31,784868,7
7995,Name7994,99,95558,1
7996,Name7995,69,860203,8
7997,Name7996,21,777078,6
7998,Name7997,68,951868,9
7999,Name7998,36,201881,6
8000,Name7999,17,247151,1
8001,Name8000,72,866259,1
8002,Name8001,1,568716,9
8003,Name8002,14,745149,6
8004,Name8003,77,480952,7
8005,Name8004,69,559532,4
8006,Name8005,13,101361,3
8007,Name8006,96,289087,1
8008,Name8007,67,611101,7
8009,Name8008,68,770266,1
8010,Name8009,22,731074,8
8011,Name8010,14,2776,3
8012,Name8011,16,809802,10
8013,Name8012,87,969860,4
8014,Name8013,52,758841,7
8015,Name8014,90,269491,3
8016,Name8015,1,523464,8
8017,Name8016,81,545089,4
8018,Name8017,29,973823,2
8019,Name8018,89,913554,2
8020,Name8019,67,136254,3
8021,Name8020,51,377071,8
8022,Name8021,82,202957,10
8023,Name8022,24,829061,9
8024,Name8023,93,208384,5
8025,Name8024,66,428050,8
8026,Name8025,46,760743,7
8027,Name8026,37,247391,6
8028,Name8027,12,539891,9
8029,Name8028,6,273876,4
8030,Name8029,5,235734,10
8031,Name8030,6,557146,7
8032,Name8031,70,602488,4
8033,Name8032,99,109094,8
8034,Name8033,30,338515,1
8035,Name8034,30,149124,8
8036,Name8035,18,730681,10
8037,Name8036,43,383448,8
8038,Name8037,39,223385,9
8039,Name8038,20,950644,9
8040,Name8039,45,968721,1
8041,Name8040,44,841188,4
8042,Name8041,50,332649,3
8043,Name8042,66,623685,5
8044,Name8043,96,605529,8
8045,Name8044,80,565245,2
8046,Name8045,60,606405,9
8047,Name8046,23,511644,10
8048,Name8047,31,571869,4
8049,Name8048,93,285255,3
8050,Name8049,98,483021,3
8051,Name8050,83,231836,7
8052,Name8051,67,998358,1
8053,Name8052,94,288814,10
8054,Name8053,32,369947,2
8055,Name8054,32,604130,7
8056,Name8055,36,137520,4
8057,Name8056,97,522466,10
8058,Name8057,41,15182,4
8059,Name8058,85,187051,4
8060,Name8059,90,678225,8
8061,Name8060,67,401869,6
8062,Name8061,98,528667,10
8063,Name8062,23,817976,8
8064,Name8063,64,801095,10
8065,Name8064,14,69094,8
8066,Name8065,63,77996,9
8067,Name8066,99,573404,8
8068,Name8067,40,952557,3
8069,Name8068,73,141064,4
8070,Name8069,3,940446,1
8071,Name8070,62,32400,10
8072,Name8071,50,713392,3
8073,Name8072,61,197476,9
8074,Name8073,72,722744,10
8075,Name8074,52,1730,8
8076,Name8075,24,78256,2
8077,Name8076,71,406526,9
8078,Name8077,17,359718,6
8079,Name8078,44,738047,8
8080,Name8079,14,539360,4
8081,Name8080,96,985618,3
8082,Name8081,19,135774,10
8083,Name8082,83,887488,4
8084,Name8083,20,756795,6
8085,Name8084,99,486680,9
8086,Name8085,78,724511,1
8087,Name8086,8,135634,8
8088,Name8087,80,507070,9
8089,Name8088,70,620417,9
8090,Name8089,21,405271,3
8091,Name8090,91,217142,6
8092,Name8091,41,545596,5
8093,Name8092,59,874522,2
8094,Name8093,6,602184,4
8095,Name8094,25,763211,10
8096,Name8095,43,468796,2
8097,Name8096,79,195141,3
8098,Name8097,2,267612,7
8099,Name8098,44,276394,3
8100,Name8099,87,346701,7
8101,Name8100,1,989494,9
8102,Name8101,36,977816,9
8103,Name8102,16,330571,9
8104,Name8103,65,387267,2
8105,Name8104,36,34010,1
8106,Name8105,47,881999,8
8107,Name8106,33,657928,9
8108,Name8107,53,757082,3
8109,Name8108,1,76107,3
8110,Name8109,35,648589,8
8111,Name8110,51,789273,10
8112,Name8111,70,3779,4
8113,Name8112,48,839772,3
8114,Name8113,96,722250,8
8115,Name8114,20,439053,5
8116,Name8115,86,718753,9
8117,Name8116,91,579094,1
8118,Name8117,19,597957,8
8119,Name8118,33,141143,6
8120,Name8119,46,798249,6
8121,Name8120,11,735940,1
8122,Name8121,5,655404,4
8123,Name8122,62,231615,4
8124,Name8123,34,570894,6
8125,Name8124,76,375457,6
8126,Name8125,81,786653,2
8127,Name8126,6,711716,10
8128,Name8127,41,300951,3
8129,Name8128,41,210728,3
8130,Name8129,77,690966,7
8131,Name8130,15,975749,1
8132,Name8131,81,187445,9
8133,Name8132,65,289550,4
8134,Name8133,62,770736,9
8135,Name8134,20,306211,3
8136,Name8135,19,416821,3
8137,Name8136,36,367802,6
8138,Name8137,67,227983,5
8139,Name8138,54,726868,9
8140,Name8139,23,828070,8
8141,Name8140,3,225617,6
8142,Name8141,56,819839,6
8143,Name8142,96,926659,8
8144,Name8143,33,496145,10
8145,Name8144,74,738730,7
8146,Name8145,80,175647,7
8147,Name8146,8,658253,3
8148,Name8147,6,257689,5
8149,Name8148,48,624986,8
8150,Name8149,52,487095,8
8151,Name8150,35,535284,8
8152,Name8151,8,86033,5
8153,Name8152,62,769303,7
8154,Name8153,79,326631,8
8155,Name8154,73,42257,6
8156,Name8155,87,854295,2
8157,Name8156,54,756242,6
8158,Name8157,99,347978,3
8159,Name8158,73,351960,1
8160,Name8159,11,884095,4
8161,Name8160,14,381032,4
8162,Name8161,68,424956,9
8163,Name8162,57,852651,8
8164,Name8163,39,919952,10
8165,Name8164,28,347412,3
8166,Name8165,96,148839,8
8167,Name8166,54,926956,4
8168,Name8167,18,863934,10
8169,Name8168,52,582432,1
8170,Name8169,40,15196,7
8171,Name8170,40,692277,8
8172,Name8171,1,540484,2
8173,Name8172,40,203786,5
8174,Name8173,14,643643,2
8175,Name8174,66,556218,6
8176,Name8175,51,398076,7
8177,Name8176,72,469610,1
8178,Name8177,60,192083,4
8179,Name8178,46,798169,10
8180,Name8179,25,707551,2
8181,Name8180,30,87297,9
8182,Name8181,10,735488,10
8183,Name8182,7,891011,7
8184,Name8183,89,862456,6
8185,Name8184,93,461817,9
8186,Name8185,66,795838,4
8187,Name8186,71,669750,3
8188,Name8187,88,629612,3
8189,Name8188,44,170281,1
8190,Name8189,81,700913,8
8191,Name8190,45,516879,1
8192,Name8191,21,949511,9
8193,Name8192,14,6532,1
8194,Name8193,68,66077,4
8195,Name8194,76,743228,7
8196,Name8195,16,267839,10
8197,Name8196,44,301339,2
8198,Name8197,20,466493,5
8199,Name8198,21,900748,1
8200,Name8199,74,330227,6
8201,Name8200,33,709618,9
8202,Name8201,80,813804,7
8203,Name8202,12,633325,4
8204,Name8203,49,350808,8
8205,Name8204,64,731704,1
8206,Name8205,41,365676,6
8207,Name8206,13,3324,4
8208,Name8207,1,895812,1
8209,Name8208,84,787048,8
8210,Name8209,59,542007,5
8211,Name8210,45,137649,7
8212,Name8211,20,615239,8
8213,Name8212,21,466552,3
8214,Name8213,4,368154,3
8215,Name8214,36,293661,6
8216,Name8215,5,722799,4
8217,Name8216,81,206586,7
8218,Name8217,59,277937,5
8219,Name8218,97,248398,5
8220,Name8219,98,484962,9
8221,Name8220,29,830325,8
8222,Name8221,78,15854,3
8223,Name8222,58,483472,3
8224,Name8223,75,104926,3
8225,Name8224,27,434035,4
8226,Name8225,62,726816,5
8227,Name8226,53,225989,8
8228,Name8227,45,187380,3
8229,Name8228,96,883910,5
8230,Name8229,93,401946,6
8231,Name8230,57,279278,1
8232,Name8231,5,121471,7
8233,Name8232,33,56381,2
8234,Name8233,35,201529,6
8235,Name8234,38,354990,8
8236,Name8235,26,461558,8
8237,Name8236,1,389852,5
8238,Name8237,70,237727,7
8239,Name8238,28,223238,7
8240,Name8239,77,710986,10
8241,Name8240,89,316854,8
8242,Name8241,15,719372,1
8243,Name8242,93,228074,10
8244,Name8243,41,288627,1
8245,Name8244,7,849815,8
8246,Name8245,66,96303,9
8247,Name8246,41,47986,5
8248,Name8247,20,31267,7
8249,Name8248,99,525582,5
8250,Name8249,5,20830,8
8251,Name8250,96,301089,5
8252,Name8251,70,632767,6
8253,Name8252,33,624154,10
8254,Name8253,82,582341,8
8255,Name8254,51,763105,5
8256,Name8255,3,655142,4
8257,Name8256,81,810655,1
8258,Name8257,56,652992,4
8259,Name8258,30,109430,8
8260,Name8259,60,514805,1
8261,Name8260,48,543127,8
8262,Name8261,80,432756,3
8263,Name8262,48,24106,7
8264,Name8263,56,956731,2
8265,Name8264,27,984240,8
8266,Name8265,21,284870,9
8267,Name8266,55,588745,4
8268,Name8267,42,477310,7
8269,Name8268,56,579789,8
8270,Name8269,97,120480,5
8271,Name8270,7,971752,6
8272,Name8271,24,12217,10
8273,Name8272,90,365702,6
8274,Name8273,63,55301,6
8275,Name8274,65,75771,8
8276,Name8275,31,151955,9
8277,Name8276,29,687172,4
8278,Name8277,18,631286,6
8279,Name8278,65,653396,3
8280,Name8279,44,392228,3
8281,Name8280,14,370134,7
8282,Name8281,6,771873,10
8283,Name8282,57,394607,9
8284,Name8283,49,419467,7
8285,Name8284,7,87860,5
8286,Name8285,99,160497,9
8287,Name8286,80,229976,9
8288,Name8287,49,655947,8
8289,Name8288,22,980139,7
8290,Name8289,3,392228,9
8291,Name8290,73,387927,10
8292,Name8291,75,297340,1
8293,Name8292,97,705557,4
8294,Name8293,40,152846,5
8295,Name8294,51,656278,7
8296,Name8295,13,148399,5
8297,Name8296,96,412590,2
8298,Name8297,42,596337,3
8299,Name8298,94,736742,7
8300,Name8299,72,906367,4
8301,Name8300,79,626090,6
8302,Name8301,38,722438,2
8303,Name8302,73,53654,3
8304,Name8303,74,790315,1
8305,Name8304,86,993755,4
8306,Name8305,85,57573,9
8307,Name8306,69,987303,4
8308,Name8307,38,453686,5
8309,Name8308,5,44763,6
8310,Name8309,97,338009,4
8311,Name8310,79,845793,10
8312,Name8311,76,789583,10
8313,Name8312,95,919093,9
8314,Name8313,70,371911,3
8315,Name8314,88,28183,7
8316,Name8315,45,562804,9
8317,Name8316,86,893889,2
8318,Name8317,64,483095,9
8319,Name8318,37,611154,4
8320,Name8319,53,511097,2
8321,Name8320,91,88331,5
8322,Name8321,11,332349,9
8323,Name8322,43,501039,4
8324,Name8323,36,853623,3
8325,Name8324,98,643272,5
8326,Name8325,79,565543,5
8327,Name8326,2,965934,9
8328,Name8327,26,362814,3
8329,Name8328,79,787102,4
8330,Name8329,81,839418,3
8331,Name8330,8,307916,2
8332,Name8331,69,756835,2
8333,Name8332,17,502189,2
8334,Name8333,65,533411,1
8335,Name8334,41,585146,7
8336,Name8335,97,766631,10
8337,Name8336,3,188135,2
8338,Name8337,84,112287,3
8339,Name8338,37,640087,9
8340,Name8339,42,655595,10
8341,Name8340,57,413936,6
8342,Name8341,7,259932,3
8343,Name8342,69,313763,1
8344,Name8343,8,89261,8
8345,Name8344,35,460016,10
8346,Name8345,33,470956,5
8347,Name8346,18,402601,7
8348,Name8347,15,22352,6
8349,Name8348,30,503121,9
8350,Name8349,32,114380,6
8351,Name8350,56,428746,10
8352,Name8351,57,827556,9
8353,Name8352,87,238859,1
8354,Name8353,11,773201,8
8355,Name8354,83,790055,9
8356,Name8355,70,939329,3
8357,Name8356,73,618596,5
8358,Name8357,48,128482,1
8359,Name8358,36,813286,7
8360,Name8359,90,435005,1
8361,Name8360,8,913937,3
8362,Name8361,60,57379,2
8363,Name8362,63,367002,4
8364,Name8363,19,286074,7
8365,Name8364,74,230673,6
8366,Name8365,91,54606,7
8367,Name8366,49,557775,10
8368,Name8367,81,895198,10
8369,Name8368,80,439635,9
8370,Name8369,52,689198,5
8371,Name8370,89,436082,10
8372,Name8371,46,464679,8
8373,Name8372,34,154395,1
8374,Name8373,31,520825,6
8375,Name8374,67,507280,5
8376,Name8375,31,810093,2
8377,Name8376,58,973516,9
8378,Name8377,47,538618,3
8379,Name8378,73,653894,2
8380,Name8379,94,858685,6
8381,Name8380,33,181061,7
8382,Name8381,48,452127,7
8383,Name8382,84,715062,8
8384,Name8383,54,983165,8
8385,Name8384,73,516437,3
8386,Name8385,3,485085,10
8387,Name8386,20,310762,4
8388,Name8387,92,432037,7
8389,Name8388,57,301091,10
8390,Name8389,73,131995,3
8391,Name8390,28,698313,10
8392,Name8391,61,243238,3
8393,Name8392,37,352815,5
8394,Name8393,49,802318,10
8395,Name8394,40,884815,3
8396,Name8395,32,792283,6
8397,Name8396,30,538102,1
8398,Name8397,7,172444,5
8399,Name8398,40,117804,4
8400,Name8399,8,290385,7
8401,Name8400,13,665694,6
8402,Name8401,85,144946,7
8403,Name8402,80,875832,4
8404,Name8403,84,755524,2
8405,Name8404,40,785055,10
8406,Name8405,26,18145,6
8407,Name8406,12,134991,9
8408,Name8407,55,567427,6
8409,Name8408,25,777269,1
8410,Name8409,42,576291,3
8411,Name8410,29,646013,9
8412,Name8411,73,218468,4
8413,Name8412,58,339333,6
8414,Name8413,17,536654,9
8415,Name8414,59,906518,8
8416,Name8415,83,583491,1
8417,Name8416,4,402712,5
8418,Name8417,87,787658,5
8419,Name8418,31,872475,4
8420,Name8419,57,411536,2
8421,Name8420,42,372947,5
8422,Name8421,12,191010,5
8423,Name8422,10,372542,9
8424,Name8423,63,297472,1
8425,Name8424,86,774363,4
8426,Name8425,56,589660,10
8427,Name8426,42,341740,10
8428,Name8427,93,7671,2
8429,Name8428,97,428358,6
8430,Name8429,83,827803,5
8431,Name8430,25,920873,9
8432,Name8431,88,104653,4
8433,Name8432,70,113741,7
8434,Name8433,93,945702,7
8435,Name8434,60,797014,2
8436,Name8435,28,289361,3
8437,Name8436,49,993252,6
8438,Name8437,69,826861,8
8439,Name8438,17,80741,5
8440,Name8439,86,859194,9
8441,Name8440,48,273910,7
8442,Name8441,86,271410,10
8443,Name8442,71,943692,8
8444,Name8443,22,213358,10
8445,Name8444,72,276699,9
8446,Name8445,53,86339,1
8447,Name8446,45,174490,2
8448,Name8447,88,427146,5
8449,Name8448,63,151405,3
8450,Name8449,18,397877,3
8451,Name8450,5,757318,3
8452,Name8451,51,956733,6
8453,Name8452,73,655804,6
8454,Name8453,14,184120,3
8455,Name8454,93,167208,8
8456,Name8455,45,542765,2
8457,Name8456,49,463906,3
8458,Name8457,68,344886,5
8459,Name8458,13,324887,1
8460,Name8459,80,381625,3
8461,Name8460,91,239514,10
8462,Name8461,50,6214,9
8463,Name8462,89,692492,3
8464,Name8463,85,181049,7
8465,Name8464,8,775798,7
8466,Name8465,21,986953,7
8467,Name8466,19,380323,8
8468,Name8467,81,246340,3
8469,Name8468,85,668210,4
8470,Name8469,70,776539,4
8471,Name8470,15,500321,7
8472,Name8471,14,690749,7
8473,Name8472,40,371722,6
8474,Name8473,44,828883,2
8475,Name8474,92,351511,4
8476,Name8475,19,351457,10
8477,Name8476,53,572479,3
8478,Name8477,35,586495,9
8479,Name8478,37,907572,10
8480,Name8479,62,626632,4
8481,Name8480,32,542242,1
8482,Name8481,45,25105,7
8483,Name8482,10,322709,3
8484,Name8483,12,257313,5
8485,Name8484,11,115853,9
8486,Name8485,16,855549,10
8487,Name8486,67,86807,10
8488,Name8487,63,296418,9
8489,Name8488,47,693988,6
8490,Name8489,95,464148,7
8491,Name8490,85,104833,8
8492,Name8491,29,700280,6
8493,Name8492,45,234685,3
8494,Name8493,34,903973,10
8495,Name8494,25,696586,10
8496,Name8495,20,959604,4
8497,Name8496,60,441060,2
8498,Name8497,65,706346,10
8499,Name8498,39,956225,9
8500,Name8499,87,730365,10
8501,Name8500,69,877510,8
8502,Name8501,69,380265,4
8503,Name8502,3,711563,7
8504,Name8503,38,710393,5
8505,Name8504,21,686438,7
8506,Name8505,16,420224,5
8507,Name8506,29,40696,7
8508,Name8507,49,689337,7
8509,Name8508,31,700651,7
8510,Name8509,89,497302,9
8511,Name8510,5,142724,2
8512,Name8511,92,673571,4
8513,Name8512,48,770387,10
8514,Name8513,61,651019,2
8515,Name8514,69,299017,1
8516,Name8515,91,739275,2
8517,Name8516,43,337957,8
8518,Name8517,44,465091,6
8519,Name8518,53,973090,9
8520,Name8519,80,304505,8
8521,Name8520,88,435792,4
8522,Name8521,88,868287,6
8523,Name8522,56,867394,5
8524,Name8523,7,577616,7
8525,Name8524,9,770045,7
8526,Name8525,4,867000,8
8527,Name8526,40,583510,7
8528,Name8527,14,82061,6
8529,Name8528,8,168852,10
8530,Name8529,64,583420,1
8531,Name8530,16,225907,1
8532,Name8531,83,286762,3
8533,Name8532,25,566350,7
8534,Name8533,14,523276,6
8535,Name8534,6,243633,8
8536,Name8535,84,536090,7
8537,Name8536,43,110879,5
8538,Name8537,78,163145,7
8539,Name8538,19,665113,4
8540,Name8539,67,306071,7
8541,Name8540,73,495759,10
8542,Name8541,72,523436,10
8543,Name8542,46,286502,5
8544,Name8543,64,968771,3
8545,Name8544,90,719399,3
8546,Name8545,75,609323,6
8547,Name8546,35,772648,10
8548,Name8547,37,118653,10
8549,Name8548,14,956881,2
8550,Name8549,46,345703,6
8551,Name8550,35,748581,5
8552,Name8551,57,985771,2
8553,Name8552,43,478026,1
8554,Name8553,19,702591,10
8555,Name8554,6,494893,10
8556,Name8555,34,712691,4
8557,Name8556,81,763392,3
8558,Name8557,29,401111,2
8559,Name8558,66,338837,4
8560,Name8559,78,968852,7
8561,Name8560,66,846170,1
8562,Name8561,98,30843,8
8563,Name8562,30,627301,3
8564,Name8563,94,724987,3
8565,Name8564,79,983091,5
8566,Name8565,72,389610,6
8567,Name8566,72,440628,2
8568,Name8567,99,113972,2
8569,Name8568,8,248515,4
8570,Name8569,44,539603,5
8571,Name8570,44,311259,9
8572,Name8571,65,425848,7
8573,Name8572,86,863572,3
8574,Name8573,27,583185,1
8575,Name8574,50,188519,6
8576,Name8575,49,115216,5
8577,Name8576,86,449633,8
8578,Name8577,66,284522,9
8579,Name8578,72,689670,10
8580,Name8579,22,114485,8
8581,Name8580,36,297279,3
8582,Name8581,82,227074,8
8583,Name8582,15,244701,9
8584,Name8583,83,10415,9
8585,Name8584,18,617497,5
8586,Name8585,70,569167,5
8587,Name8586,9,476828,8
8588,Name8587,24,237178,7
8589,Name8588,45,904085,2
8590,Name8589,11,829710,10
8591,Name8590,37,881415,10
8592,Name8591,64,852135,1
8593,Name8592,61,782783,5
8594,Name8593,14,722155,10
8595,Name8594,24,685385,8
8596,Name8595,21,510537,6
8597,Name8596,49,643071,6
8598,Name8597,13,112633,6
8599,Name8598,70,39938,3
8600,Name8599,93,757604,8
8601,Name8600,82,168350,4
8602,Name8601,9,530402,9
8603,Name8602,26,665102,7
8604,Name8603,14,355939,8
8605,Name8604,39,364256,10
8606,Name8605,54,142165,5
8607,Name8606,66,796890,4
8608,Name8607,11,156955,10
8609,Name8608,85,663687,7
8610,Name8609,12,171172,5
8611,Name8610,92,779410,5
8612,Name8611,25,171706,6
8613,Name8612,64,787202,3
8614,Name8613,90,901422,9
8615,Name8614,59,273906,5
8616,Name8615,36,811204,8
8617,Name8616,64,216059,2
8618,Name8617,31,129852,10
8619,Name8618,67,269370,10
8620,Name8619,84,136504,5
8621,Name8620,26,446818,1
8622,Name8621,50,93807,3
8623,Name8622,60,40723,5
8624,Name8623,75,34306,6
8625,Name8624,57,79169,4
8626,Name8625,55,814209,7
8627,Name8626,75,768473,2
8628,Name8627,7,555978,5
8629,Name8628,92,81926,9
8630,Name8629,14,907518,8
8631,Name8630,70,240705,4
8632,Name8631,51,826976,4
8633,Name8632,20,573670,9
8634,Name8633,45,526281,4
8635,Name8634,42,68464,6
8636,Name8635,32,834834,8
8637,Name8636,8,796924,9
8638,Name8637,6,562319,8
8639,Name8638,29,402752,8
8640,Name8639,89,974815,1
8641,Name8640,66,756404,2
8642,Name8641,11,861525,9
8643,Name8642,91,605545,7
8644,Name8643,51,772283,6
8645,Name8644,37,657316,10
8646,Name8645,79,41725,3
8647,Name8646,86,170934,6
8648,Name8647,20,515866,8
8649,Name8648,47,983414,3
8650,Name8649,22,931264,1
8651,Name8650,92,702807,9
8652,Name8651,48,639262,7
8653,Name8652,2,743860,4
8654,Name8653,21,243014,4
8655,Name8654,4,252031,8
8656,Name8655,24,779520,9
8657,Name8656,52,676233,2
8658,Name8657,74,843890,3
8659,Name8658,59,359444,6
8660,Name8659,21,371409,8
8661,Name8660,45,97486,1
8662,Name8661,76,21905,6
8663,Name8662,14,334706,6
8664,Name8663,54,636012,3
8665,Name8664,19,307430,5
8666,Name8665,67,565927,4
8667,Name8666,57,954330,9
8668,Name8667,54,945266,6
8669,Name8668,66,274865,4
8670,Name8669,23,495995,7
8671,Name8670,6,8466,7
8672,Name8671,56,207502,3
8673,Name8672,2,649023,4
8674,Name8673,66,685949,4
8675,Name8674,30,902230,5
8676,Name8675,2,233858,4
8677,Name8676,12,927239,10
8678,Name8677,54,937825,4
8679,Name8678,57,304651,7
8680,Name8679,31,547101,5
8681,Name8680,34,599044,10
8682,Name8681,41,485460,10
8683,Name8682,22,86540,6
8684,Name8683,17,813759,8
8685,Name8684,3,626926,8
8686,Name8685,69,861857,5
8687,Name8686,41,370549,6
8688,Name8687,44,38569,7
8689,Name8688,54,310643,4
8690,Name8689,29,745521,10
8691,Name8690,44,974647,1
8692,Name8691,34,692116,5
8693,Name8692,40,781031,10
8694,Name8693,78,4267,6
8695,Name8694,92,119476,6
8696,Name8695,40,24583,5
8697,Name8696,27,493661,3
8698,Name8697,73,276361,9
8699,Name8698,21,682823,3
8700,Name8699,28,941118,5
